IncidentType,Location,ReportedTime,IncidentStart,IncidentEnd,CaseNumber,Disposition
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,2/9/2014 0428,2/9/2014 0428,2/9/2014 0428,2014-000137,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : SWING HALL,2/9/2014 1203,2/9/2014 1203,2/9/2014 1203,2014-000138,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : SIMPSON-SHADE GUEST HOUSE,2/9/2014 1525,2/8/2014 1934,2/8/2014 1934,2014-000139,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,2/9/2014 1821,2/7/2014 2000,2/8/2014 0900,2014-000140,CLOSED
ASSAULT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,2/9/2014 2244,2/9/2014 2244,2/9/2014 2244,2014-000141,CLOSED.  REFERRED TO OESCR
DATING VIOLENCE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,2/9/2014 2244,2/9/2014 2244,2/9/2014 2244,2014-000141,CLOSED.  REFERRED TO OESCR
BREAKING AND ENTERING,MIAMI UNIVERSITY : OXFORD CAMPUS : FARMER SCHOOL OF BUSINESS,2/10/2014 0609,2/4/2014 1300,2/6/2014 0600,2014-000142,CLOSED
TRAFFIC CRASH,CITY OF OXFORD : CHESTNUT ST,2/10/2014 1203,2/10/2014 1155,2/10/2014 1155,2014-000143,CLOSED
BREAKING AND ENTERING,MIAMI UNIVERSITY : OXFORD CAMPUS : FARMER SCHOOL OF BUSINESS,2/10/2014 1316,2/3/2014 1300,2/5/2014 1300,2014-000144,CLOSED
BREAKING AND ENTERING,MIAMI UNIVERSITY : OXFORD CAMPUS : FARMER SCHOOL OF BUSINESS,2/10/2014 1454,1/27/2014 0800,2/10/2014 1445,2014-000145,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : PSYCHOLOGY BLDG,2/10/2014 2338,2/10/2014 2338,2/10/2014 2338,2014-000146,CLOSED
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : PSYCHOLOGY BLDG,2/10/2014 2338,2/10/2014 2338,2/10/2014 2338,2014-000146,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,2/10/2014 2348,2/10/2014 2348,2/10/2014 2348,2014-000147,CLOSED
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,2/10/2014 2348,2/10/2014 2348,2/10/2014 2348,2014-000147,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,2/11/2014 0108,2/11/2014 0108,2/11/2014 0108,2014-000148,CLOSED
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,2/11/2014 0108,2/11/2014 0108,2/11/2014 0108,2014-000148,CLOSED
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HAMILTON HALL,2/11/2014 0140,2/11/2014 0140,2/11/2014 0140,2014-000149,CLOSED.  REFERRED TO OESCR
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAMILTON HALL,2/11/2014 0140,2/11/2014 0140,2/11/2014 0140,2014-000149,CLOSED.  REFERRED TO OESCR
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : HAMILTON HALL,2/11/2014 0140,2/11/2014 0140,2/11/2014 0140,2014-000149,CLOSED.  REFERRED TO OESCR
MEDICAL : ASSIST,CITY OF OXFORD : BUSINESS : MIAMI INN,2/11/2014 0517,2/11/2014 0517,2/11/2014 0517,2014-000150,CLOSED
MISUSE OF CREDIT CARDS,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL : ROTC UNIT,2/11/2014 0749,1/28/2014 1200,2/6/2014 1200,2014-000151,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : COLLINS HALL,2/11/2014 2150,2/11/2014 2150,2/11/2014 2150,2014-000152,CLOSED.  REFERRED TO OESCR
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,2/11/2014 2205,2/11/2014 2205,2/11/2014 2205,2014-000153,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,2/11/2014 2227,2/11/2014 2227,2/11/2014 2227,2014-000154,CLOSED
MEDICAL : ASSIST,CITY OF OXFORD : HIGH ST,2/12/2014 0022,2/12/2014 0022,2/12/2014 0022,2014-000155,CLOSED
ALCOHOL VIOLATION : GOOD SAMARITAN,CITY OF OXFORD : HIGH ST,2/12/2014 0022,2/12/2014 0022,2/12/2014 0022,2014-000155,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : IRVIN DRIVE,2/12/2014 0041,2/12/2014 0041,2/12/2014 0041,2014-000156,CLOSED
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : IRVIN DRIVE,2/12/2014 0041,2/12/2014 0041,2/12/2014 0041,2014-000156,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,2/12/2014 0856,2/4/2014 1100,2/4/2014 1400,2014-000157,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,2/12/2014 1059,2/11/2014 1700,2/12/2014 0845,2014-000158,CLOSED
TRAFFIC CRASH,MIAMI UNIVERSITY : OXFORD CAMPUS : BOYD HALL,2/12/2014 1334,2/11/2014 1330,2/12/2014 1330,2014-000159,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MACCRACKEN HALL,2/12/2014 2132,2/12/2014 2132,2/12/2014 2132,2014-000160,CLOSED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : PATTERSON AVE,2/13/2014 1535,2/13/2014 1535,2/13/2014 1535,2014-000161,CLOSED.  UTT/UTC ISSUED.
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,2/13/2014 1622,2/13/2014 1622,2/13/2014 1622,2014-000162,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : LOGAN LODGE,2/13/2014 1641,2/13/2014 1641,2/13/2014 1641,2014-000163,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,2/13/2014 1806,2/13/2014 1806,2/13/2014 1806,2014-000164,CLOSED.  CLEARED BY SUMMONS
DRUG VIOLATION : DRUG PARAPHERNALIA OFFENSES,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,2/13/2014 1806,2/13/2014 1806,2/13/2014 1806,2014-000164,CLOSED.  CLEARED BY SUMMONS
PSYCHOLOGICAL EMERGENCY,CITY OF OXFORD : BISHOP ST,2/13/2014 1944,2/13/2014 1944,2/13/2014 1944,2014-000184,CLOSED. REFERRED TO OTHER LE AGENCY
TRAFFIC CRASH,CITY OF OXFORD : BONHAM RD,2/14/2014 1423,2/14/2014 1423,2/14/2014 1423,2014-000165,CLOSED
TRAFFIC CRASH,CITY OF OXFORD : CHESTNUT ST,2/14/2014 1434,2/14/2014 1434,2/14/2014 1434,2014-000166,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,2/14/2014 1452,2/14/2014 1452,2/14/2014 1452,2014-000167,CLOSED
DRUG VIOLATION : DRUG PARAPHERNALIA OFFENSES,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,2/14/2014 2157,2/14/2014 2157,2/14/2014 2157,2014-000168,CLOSED.  CLEARED BY SUMMONS
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : ETHRIDGE HALL,2/14/2014 2217,2/14/2014 2217,2/14/2014 2217,2014-000169,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : ETHRIDGE HALL,2/14/2014 2217,2/14/2014 2217,2/14/2014 2217,2014-000169,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : WELLS HALL,2/15/2014 0154,2/15/2014 0154,2/15/2014 0154,2014-000170,CLOSED.  HANDLED BY RESIDENCE LIFE STAFF
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : WELLS HALL,2/15/2014 0154,2/15/2014 0154,2/15/2014 0154,2014-000170,CLOSED.  HANDLED BY RESIDENCE LIFE STAFF
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,2/15/2014 0223,2/15/2014 0223,2/15/2014 0223,2014-000172,CLOSED
DRUG VIOLATION : POSSESSION OF DRUGS,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,2/15/2014 0223,2/15/2014 0223,2/15/2014 0223,2014-000171,CLOSED.  CLEARED BY SUMMONS
DRUG VIOLATION : DRUG PARAPHERNALIA OFFENSES,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,2/15/2014 0223,2/15/2014 0223,2/15/2014 0223,2014-000171,CLOSED.  CLEARED BY SUMMONS
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : WELLS HALL,2/15/2014 1050,2/14/2014 1700,2/15/2014 0830,2014-000173,CLOSED
OTHER CRIMINAL OFFENSE,MIAMI UNIVERSITY : OXFORD CAMPUS : BACHELOR HALL,2/15/2014 1444,2/15/2014 1444,2/15/2014 1444,2014-000174,CLOSED.  CLEARED BY ARREST
PSYCHOLOGICAL EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS,2/15/2014 1531,2/15/2014 1531,2/15/2014 1605,2014-000175,CLOSED
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : RICHARD HALL,2/15/2014 1837,2/15/2014 1837,2/15/2014 1837,2014-000176,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : RICHARD HALL,2/15/2014 1837,2/15/2014 1837,2/15/2014 1837,2014-000176,CLOSED.  CLEARED BY SUMMONS
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : PEARSON HALL,2/15/2014 2031,2/15/2014 2031,2/15/2014 2031,2014-000177,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,2/15/2014 2144,2/15/2014 2144,2/15/2014 2144,2014-000178,CLOSED
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,2/16/2014 0310,2/16/2014 0310,2/16/2014 0310,2014-000179,CLOSED.  REFERRED TO OESCR
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,2/16/2014 1144,2/16/2014 1144,2/16/2014 1144,2014-000180,CLOSED
PSYCHOLOGICAL EMERGENCY,CITY OF OXFORD : BISHOP ST,2/16/2014 1448,2/2/2014 1448,2/2/2014 1448,2014-000181,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAMILTON HALL,2/16/2014 1732,2/16/2014 1732,2/16/2014 1732,2014-000182,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,2/16/2014 2304,2/16/2014 2304,2/16/2014 2304,2014-000183,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : HUGHES LABORATORIES,2/17/2014 0903,2/17/2014 0903,2/17/2014 0903,2014-000185,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : ADVANCEMENT SERVICES,2/17/2014 0928,2/14/2014 1700,2/17/2014 0700,2014-000186,CLOSED
PROPERTY : DAMAGE,CITY OF OXFORD : MAPLE ST,2/17/2014 1335,2/17/2014 1335,2/17/2014 1335,2014-000187,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,2/17/2014 1659,2/17/2014 1659,2/17/2014 1659,2014-000188,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MACCRACKEN HALL,2/17/2014 2246,2/17/2014 2246,2/17/2014 2246,2014-000189,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,2/18/2014 1136,2/18/2014 1122,2/18/2014 1122,2014-000190,CLOSED
SUSPICIOUS ACTIVITY,MIAMI UNIVERSITY : OXFORD CAMPUS : FARMER SCHOOL OF BUSINESS,2/18/2014 1806,2/18/2014 1745,2/18/2014 1806,2014-000191,UNFOUNDED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,2/18/2014 2159,12/12/2013 1600,1/17/2014 1600,2014-000192,CLOSED
THEFT,CITY OF OXFORD : PATTERSON AVE,2/19/2014 0912,2/19/2014 0530,2/19/2014 0730,2014-000193,CLOSED
TRAFFIC LAW VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HAYDEN PARK,2/19/2014 1140,2/19/2014 1140,2/19/2014 1140,2014-000194,CLOSED.  UTT/UTC ISSUED.
TRAFFIC CRASH,CITY OF OXFORD : PATTERSON AVE,2/19/2014 1438,2/19/2014 1438,2/19/2014 1438,2014-000195,CLOSED.  UTT/UTC ISSUED.
TRAFFIC LAW VIOLATION : DRIVING UNDER SUSPENSION,CITY OF OXFORD : PATTERSON AVE,2/19/2014 1438,2/19/2014 1438,2/19/2014 1438,2014-000195,CLOSED.  UTT/UTC ISSUED.
MENACING,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,2/19/2014 2217,2/19/2014 2217,2/19/2014 2217,2014-000196,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,2/20/2014 1458,2/20/2014 1440,2/20/2014 1454,2014-000197,CLOSED
TRAFFIC LAW VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,2/20/2014 1655,2/20/2014 1655,2/20/2014 1655,2014-000198,CLOSED.  UTT/UTC ISSUED.
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : ENGINEERING BLDG,2/20/2014 1659,2/20/2014 1659,2/20/2014 1659,2014-000199,CLOSED
DRUG VIOLATION : POSSESSION OF DRUGS,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : REID HALL,2/20/2014 2132,2/20/2014 2150,2/20/2014 2150,2014-000200,CLOSED.  CLEARED BY SUMMONS
DRUG VIOLATION : DRUG PARAPHERNALIA OFFENSES,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : REID HALL,2/20/2014 2132,2/20/2014 2150,2/20/2014 2150,2014-000200,CLOSED.  CLEARED BY SUMMONS
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,2/20/2014 2256,2/20/2014 2256,2/20/2014 2256,2014-000201,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,2/20/2014 2342,2/19/2014 0800,2/19/2014 1900,2014-000202,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : ELLIOTT HALL,2/21/2014 1337,2/3/2014 1200,2/21/2014 1335,2014-000204,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,2/21/2014 1544,2/21/2014 1544,2/21/2014 1544,2014-000205,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,2/21/2014 1615,2/21/2014 1615,2/21/2014 1615,2014-000206,CLOSED.  CLEARED BY ARREST
DRUG VIOLATION : DRUG PARAPHERNALIA OFFENSES,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,2/21/2014 1615,2/21/2014 1615,2/21/2014 1615,2014-000206,CLOSED.  CLEARED BY ARREST
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : PULLEY PAVILLION,2/21/2014 1709,2/21/2014 1709,2/21/2014 1709,2014-000207,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MACCRACKEN HALL,2/21/2014 1916,2/14/2014 1916,2/21/2014 1916,2014-000208,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,2/21/2014 1952,2/21/2014 1952,2/21/2014 1952,2014-000209,CLOSED
TRAFFIC LAW VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : RECREATIONAL SPORTS CENTER,2/22/2014 0244,2/22/2014 0244,2/22/2014 0244,2014-000210,CLOSED.  CLEARED BY SUMMONS
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,2/22/2014 0836,2/21/2014 1700,2/22/2014 0100,2014-000211,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : PINES LODGE,2/22/2014 1343,2/22/2014 0030,2/22/2014 0030,2014-000212,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : NIKE BASE,2/22/2014 1534,2/22/2014 1534,2/22/2014 1534,2014-000214,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : BLANCHARD HOUSE,2/22/2014 1545,2/15/2014 1545,2/22/2014 1545,2014-000213,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : GOGGIN ICE CENTER,2/22/2014 1908,2/7/2014 2010,2/7/2014 2030,2014-000215,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : PEFFER MEMORIAL PARK,2/22/2014 2030,2/22/2014 2030,2/22/2014 2030,2014-000216,CLOSED
CRIMINAL TRESPASS,MIAMI UNIVERSITY : OXFORD CAMPUS : PEFFER MEMORIAL PARK,2/22/2014 2030,2/22/2014 2030,2/22/2014 2030,2014-000216,CLOSED
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,2/23/2014 0018,2/23/2014 0018,2/23/2014 0018,2014-000218,CLOSED.  CLEARED BY SUMMONS
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,2/23/2014 0032,2/23/2014 0032,2/23/2014 0032,2014-000217,CLOSED
CRIMINAL TRESPASS,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,2/23/2014 0157,2/23/2014 0157,2/23/2014 0157,2014-000219,CLOSED
ASSAULT,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,2/23/2014 0227,2/23/2014 0227,2/23/2014 0227,2014-000220,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,2/23/2014 0308,2/23/2014 0250,2/23/2014 0308,2014-000221,CLOSED
SEX OFFENSE,MIAMI UNIVERSITY : OXFORD CAMPUS,2/23/2014 1157,11/1/2013 0800,11/30/2013 0800,2014-000223,CLOSED.  REFERRED TO OESCR
TRAFFIC LAW VIOLATION,CITY OF OXFORD : PATTERSON AVE,2/24/2014 0336,2/24/2014 0336,2/24/2014 0336,2014-000222,CLOSED.  UTT/UTC ISSUED.
FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : SWING HALL,2/24/2014 0928,2/24/2014 0928,2/24/2014 0928,2014-000224,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,2/24/2014 1222,2/24/2014 1000,2/24/2014 1030,2014-000225,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,2/24/2014 1322,2/24/2014 1322,2/24/2014 1322,2014-000226,CLOSED
TRAFFIC LAW VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : WESTERN DRIVE,2/24/2014 1416,2/24/2014 1416,2/24/2014 1416,2014-000227,CLOSED.  UTT/UTC ISSUED.
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,2/24/2014 2232,2/24/2014 2232,2/24/2014 2232,2014-000228,CLOSED.  CLEARED BY SUMMONS
DRUG VIOLATION : DRUG PARAPHERNALIA OFFENSES,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,2/24/2014 2232,2/24/2014 2232,2/24/2014 2232,2014-000228,CLOSED.  CLEARED BY SUMMONS
THEFT,CITY OF OXFORD : BUSINESS : MIAMI INN,2/24/2014 2337,2/24/2014 0930,2/24/2014 2245,2014-000229,CLOSED.  CLEARED BY SUMMONS
TRAFFIC LAW VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : CENTER DRIVE,2/25/2014 0212,2/25/2014 0212,2/25/2014 0212,2014-000230,CLOSED.  UTT/UTC ISSUED.
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : IRVIN HALL,2/25/2014 1351,2/25/2014 1401,2/25/2014 1401,2014-000231,CLOSED
MISUSE OF CREDIT CARDS,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,2/25/2014 1844,2/15/2014 0000,2/25/2014 1844,2014-000232,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,2/26/2014 0124,2/26/2014 0124,2/26/2014 0124,2014-000233,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,2/26/2014 1202,2/26/2014 1202,2/26/2014 1202,2014-000234,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,2/26/2014 2333,2/26/2014 2333,2/26/2014 2333,2014-000235,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,2/28/2014 0308,2/28/2014 0245,2/28/2014 0245,2014-000236,CLOSED.  CLEARED BY ARREST
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,2/28/2014 0308,2/28/2014 0245,2/28/2014 0245,2014-000236,CLOSED.  CLEARED BY ARREST
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,2/28/2014 1326,2/28/2014 1326,2/28/2014 1326,2014-000237,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,2/28/2014 1426,2/28/2014 1200,2/28/2014 1200,2014-000238,CLOSED
TRAFFIC CRASH,CITY OF OXFORD : OAK ST,2/28/2014 1626,2/28/2014 1600,2/28/2014 1700,2014-000239,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MIAMI INN,2/28/2014 1856,2/24/2014 1900,2/27/2014 1000,2014-000240,CLOSED
MISUSE OF CREDIT CARDS,MIAMI UNIVERSITY : OXFORD CAMPUS : HARRIS DINING HALL,2/28/2014 1929,2/28/2014 1700,2/28/2014 1843,2014-000241,CLOSED.  CLEARED BY ARREST
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HARRIS DINING HALL,2/28/2014 1929,2/28/2014 1700,2/28/2014 1843,2014-000241,CLOSED.  CLEARED BY ARREST
THEFT,CITY OF OXFORD : BUSINESS : MIAMI INN,2/28/2014 2047,12/13/2013 1545,1/26/2014 1700,2014-000242,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : FARMER SCHOOL OF BUSINESS,2/28/2014 2341,2/28/2014 2341,2/28/2014 2341,2014-000243,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,3/1/2014 0055,3/1/2014 0055,3/1/2014 0055,2014-000244,CLOSED
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,3/1/2014 0055,3/1/2014 0055,3/1/2014 0055,2014-000244,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,3/1/2014 0927,12/13/2013 1200,3/1/2014 0900,2014-000245,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,3/1/2014 1741,11/19/2013 1700,11/20/2013 0800,2014-000246,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,3/1/2014 2212,3/1/2014 2212,3/1/2014 2212,2014-000247,CLOSED
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,3/2/2014 0424,3/2/2014 0424,3/2/2014 0424,2014-000248,CLOSED.  CLEARED BY SUMMONS
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,3/2/2014 0424,3/2/2014 0424,3/2/2014 0424,2014-000248,CLOSED.  CLEARED BY SUMMONS
TRAFFIC LAW VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : LAWS DRIVE,3/2/2014 0822,3/2/2014 0821,3/2/2014 0821,2014-000249,CLOSED.  UTT/UTC ISSUED.
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,3/2/2014 2234,3/2/2014 2234,3/2/2014 2234,2014-000250,CLOSED.  REFERRED TO OESCR
TRAFFIC CRASH,MIAMI UNIVERSITY : OXFORD CAMPUS : COLE SERVICE BLDG,3/3/2014 0440,3/3/2014 0440,3/3/2014 0440,2014-000251,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,3/3/2014 1225,2/28/2014 1545,3/3/2014 1200,2014-000252,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,3/3/2014 1433,3/3/2014 1433,3/3/2014 1433,2014-000253,CLOSED
TELECOMMUNICATIONS HARASSMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,3/3/2014 1554,8/23/2013 2216,3/1/2014 0247,2014-000255,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : NORTH CAMPUS PARKING GARAGE,3/3/2014 1603,3/3/2014 1603,3/3/2014 1603,2014-000254,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : JOYNER HOUSE,3/4/2014 1011,2/28/2014 1800,3/3/2014 1200,2014-000256,CLOSED
PASSING BAD CHECKS,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,3/4/2014 1420,12/13/2013 1200,12/13/2013 1200,2014-000257,CLOSED
TRAFFIC CRASH,CITY OF OXFORD : OAK ST,3/4/2014 1426,3/4/2014 1426,3/4/2014 1426,2014-000258,CLOSED.  UTT/UTC ISSUED.
