IncidentType,Location,ReportedTime,IncidentStart,IncidentEnd,CaseNumber,Disposition
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : GOGGIN ICE CENTER,2/5/2016 1501,2/5/2016 1500,2/5/2016 1545,2016-000134,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : COLLINS HALL,2/5/2016 1903,2/5/2016 1903,2/5/2016 1903,2016-000135,CLOSED.  REFERRED TO OESCR
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : ETHRIDGE HALL,2/5/2016 2302,2/5/2016 2302,2/5/2016 2302,2016-000137,CLOSED.  CLEARED BY SUMMONS
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,2/5/2016 2314,2/5/2016 2314,2/5/2016 2314,2016-000136,CLOSED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : SPRING ST,2/5/2016 2341,2/5/2016 2341,2/5/2016 2341,2016-000138,CLOSED.  UTT/UTC ISSUED.
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : SWING HALL,2/6/2016 0009,2/6/2016 0009,2/6/2016 0009,2016-000139,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : MCKEE HALL,2/6/2016 0028,2/6/2016 0028,2/6/2016 0028,2016-000140,CLOSED.  REFERRED TO OESCR
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : MCKEE HALL,2/6/2016 0028,2/6/2016 0028,2/6/2016 0028,2016-000140,CLOSED.  REFERRED TO OESCR
TRAFFIC LAW VIOLATION,CITY OF OXFORD : MILLVILLE-OXFORD RD US27,2/6/2016 0058,2/6/2016 0058,2/6/2016 0058,2016-000141,CLOSED.  UTT/UTC ISSUED.
TRAFFIC LAW VIOLATION,CITY OF OXFORD : OXFORD TRENTON  RD SR73,2/6/2016 0157,2/6/2016 0157,2/6/2016 0157,2016-000142,CLOSED.  UTT/UTC ISSUED.
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : HILLCREST HALL,2/6/2016 0218,2/6/2016 0218,2/6/2016 0218,2016-000143,CLOSED.  CLEARED BY SUMMONS
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : GOGGIN ICE CENTER,2/6/2016 1637,2/6/2016 1630,2/6/2016 1715,2016-000145,CLOSED
DRUG VIOLATION : DRUG PARAPHERNALIA OFFENSES,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,2/6/2016 2238,2/6/2016 2302,2/6/2016 2302,2016-000147,CLOSED.  CLEARED BY SUMMONS
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : PINES LODGE,2/6/2016 2240,2/6/2016 2240,2/6/2016 2240,2016-000146,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,CITY OF OXFORD : HIGH ST,2/7/2016 0024,2/7/2016 0024,2/7/2016 0024,2016-000148,CLOSED.  REFERRED TO OESCR
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : PHI DELTA THETA GATES,2/7/2016 0203,2/7/2016 0203,2/7/2016 0203,2016-000149,CLOSED.  CLEARED BY ARREST
MEDICAL : ASSIST,CITY OF OXFORD,2/7/2016 0334,2/7/2016 0334,2/7/2016 0334,2016-000150,CLOSED.  REFERRED TO OESCR
ALCOHOL VIOLATION : GOOD SAMARITAN,CITY OF OXFORD,2/7/2016 0334,2/7/2016 0334,2/7/2016 0334,2016-000150,CLOSED.  REFERRED TO OESCR
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,2/7/2016 0843,2/6/2016 2300,2/7/2016 0830,2016-000151,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,2/7/2016 1743,2/7/2016 1743,2/7/2016 1743,2016-000152,CLOSED
PSYCHOLOGICAL EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : PEFFER MEMORIAL PARK,2/7/2016 1912,2/7/2016 1912,2/7/2016 1912,2016-000153,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,2/7/2016 1947,2/7/2016 1947,2/7/2016 1947,2016-000154,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : COLLINS HALL,2/7/2016 2126,2/7/2016 2126,2/7/2016 2126,2016-000155,CLOSED
PSYCHOLOGICAL EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : COLLINS HALL,2/7/2016 2126,2/7/2016 2126,2/7/2016 2126,2016-000155,CLOSED
PSYCHOLOGICAL EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,2/8/2016 1259,2/8/2016 1259,2/8/2016 1259,2016-000156,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,2/8/2016 1640,2/8/2016 1045,2/8/2016 1400,2016-000157,CLOSED
DRUG VIOLATION : POSSESSION OF DRUGS,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,2/8/2016 2200,2/8/2016 2220,2/8/2016 2200,2016-000158,CLOSED.  CLEARED BY SUMMONS
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,2/9/2016 1358,2/9/2016 1358,2/9/2016 1419,2016-000159,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,2/9/2016 1518,Unknown,2/9/2016 1100,2016-000160,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,2/9/2016 1941,2/9/2016 1941,2/9/2016 2015,2016-000161,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : STONEBRIDGE HALL,2/9/2016 2139,10/15/2015 1800,2/7/2016 1800,2016-000162,CLOSED
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : WELLS HALL,2/10/2016 0022,2/10/2016 0022,2/10/2016 0022,2016-000163,CLOSED.  CLEARED BY SUMMONS
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : WELLS HALL,2/10/2016 0022,2/10/2016 0022,2/10/2016 0022,2016-000163,CLOSED.  CLEARED BY SUMMONS
MISUSE OF CREDIT CARDS,MIAMI UNIVERSITY : OXFORD CAMPUS : NORTH CAMPUS PARKING GARAGE,2/10/2016 1031,2/9/2016 1354,2/9/2016 1354,2016-000164,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : FARMER SCHOOL OF BUSINESS,2/10/2016 1242,2/4/2016 1500,2/5/2016 1000,2016-000165,UNFOUNDED
TRAFFIC CRASH,CITY OF OXFORD : MAPLE ST,2/10/2016 1441,2/10/2016 1300,2/10/2016 1300,2016-000166,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : COLE SERVICE BLDG,2/10/2016 1510,2/10/2016 1510,2/10/2016 1529,2016-000167,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : STONEBRIDGE HALL,2/10/2016 2125,2/10/2016 2125,2/10/2016 2125,2016-000168,CLOSED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : PATTERSON AVE,2/11/2016 0306,2/11/2016 0306,2/11/2016 0306,2016-000169,CLOSED.  UTT/UTC ISSUED.
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : HOYT HALL,2/11/2016 0514,2/11/2016 0514,2/11/2016 0514,2016-000170,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : SWING HALL,2/11/2016 0935,2/11/2016 0156,2/11/2016 0156,2016-000171,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,2/11/2016 1200,2/10/2016 0900,2/10/2016 1130,2016-000172,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : BILLINGS HALL,2/11/2016 1256,2/11/2016 1256,2/11/2016 1256,2016-000173,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HARRISON HALL,2/11/2016 1611,2/11/2016 1425,2/11/2016 1550,2016-000174,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : WELLS HALL,2/11/2016 1654,2/10/2016 1200,2/11/2016 1605,2016-000175,CLOSED
PSYCHOLOGICAL EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,2/11/2016 1727,2/11/2016 1727,2/11/2016 1727,2016-000176,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : RECREATIONAL SPORTS CENTER,2/11/2016 1825,2/11/2016 1605,2/11/2016 1730,2016-000177,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : RICHARD HALL,2/11/2016 2349,2/11/2016 2352,2/12/2016 0012,2016-000178,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : WELLS HALL,2/12/2016 0505,2/12/2016 0505,2/12/2016 0505,2016-000179,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : BLANCHARD HOUSE,2/12/2016 0950,2/11/2016 1730,2/12/2016 0900,2016-000180,CLOSED
TRAFFIC CRASH,CITY OF OXFORD : MAPLE ST,2/12/2016 1115,2/12/2016 1115,2/12/2016 1115,2016-000181,CLOSED.  UTT/UTC ISSUED.
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : PSYCHOLOGY BLDG,2/12/2016 1852,2/12/2016 1852,2/12/2016 1852,2016-000182,CLOSED
TRAFFIC CRASH,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,2/12/2016 2218,2/12/2016 2218,2/12/2016 2218,2016-000183,CLOSED.  UTT/UTC ISSUED.
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,2/13/2016 0058,2/13/2016 0100,2/13/2016 0130,2016-000184,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,2/13/2016 0106,2/13/2016 0106,2/13/2016 0106,2016-000185,CLOSED
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,2/13/2016 0106,2/13/2016 0106,2/13/2016 0106,2016-000185,CLOSED
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : SWING HALL,2/13/2016 2004,2/13/2016 2004,2/13/2016 2004,2016-000186,CLOSED.  REFERRED TO OESCR
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : SWING HALL,2/13/2016 2023,2/13/2016 2023,2/13/2016 2023,2016-000187,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,2/13/2016 2252,2/13/2016 2230,2/13/2016 2300,2016-000188,CLOSED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : OXFORD TRENTON  RD SR73,2/14/2016 0021,2/14/2016 0021,2/14/2016 0042,2016-000189,CLOSED.  UTT/UTC ISSUED.
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,CITY OF OXFORD : MAPLE ST,2/14/2016 0145,2/14/2016 0145,2/14/2016 0145,2016-000190,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,2/14/2016 0203,2/14/2016 0203,2/14/2016 0203,2016-000191,CLOSED.  CLEARED BY ARREST
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : MIAMI INN,2/14/2016 1047,2/14/2016 1047,2/14/2016 1047,2016-000192,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,2/14/2016 1225,2/14/2016 1225,2/14/2016 1225,2016-000193,CLOSED
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,2/14/2016 2132,2/14/2016 2132,2/14/2016 2150,2016-000194,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,2/15/2016 1024,2/12/2016 1730,2/15/2016 0900,2016-000195,CLOSED
TELECOMMUNICATIONS FRAUD,CITY OF OXFORD : CHESTNUT ST,2/15/2016 1151,2/15/2016 0911,2/15/2016 0911,2016-000196,OPEN
PROPERTY : DAMAGE,CITY OF OXFORD : CAMPUS AVE,2/15/2016 1635,2/15/2016 1635,2/15/2016 1635,2016-000197,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAMILTON HALL,2/16/2016 1202,2/12/2016 1700,2/16/2016 0800,2016-000198,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,2/16/2016 1400,2/16/2016 1400,2/16/2016 1400,2016-000199,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : WELLS HALL,2/16/2016 1849,2/16/2016 1849,2/16/2016 1849,2016-000200,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : BISHOP HALL,2/16/2016 2331,2/16/2016 2331,2/16/2016 2331,2016-000201,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,2/17/2016 0124,2/17/2016 0124,2/17/2016 0124,2016-000202,CLOSED
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,2/17/2016 0124,2/17/2016 0124,2/17/2016 0124,2016-000202,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : WITHROW COURT,2/17/2016 0438,2/17/2016 0438,2/17/2016 0438,2016-000203,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,2/17/2016 1557,2/17/2016 1557,2/17/2016 1557,2016-000204,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAMILTON HALL,2/18/2016 1022,2/18/2016 1022,2/18/2016 1022,2016-000205,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HUGHES LABORATORIES,2/18/2016 1147,2/15/2016 2000,2/18/2016 0300,2016-000206,CLOSED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : OAK ST,2/18/2016 1248,2/18/2016 1255,2/18/2016 1255,2016-000208,CLOSED.  UTT/UTC ISSUED.
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : NORTH CAMPUS PARKING GARAGE,2/18/2016 1300,2/18/2016 1300,2/18/2016 1300,2016-000207,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,2/18/2016 1301,2/18/2016 1301,2/18/2016 1301,2016-000209,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : RECREATIONAL SPORTS CENTER,2/18/2016 1842,2/18/2016 1730,2/18/2016 1830,2016-000210,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,2/18/2016 2114,2/18/2016 2114,2/18/2016 2114,2016-000212,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : EVANS SCHOLARS,2/18/2016 2358,2/18/2016 2358,2/18/2016 2358,2016-000213,CLOSED
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,2/19/2016 0003,2/19/2016 0003,2/19/2016 0003,2016-000214,CLOSED.  CLEARED BY SUMMONS
TRAFFIC LAW VIOLATION : OPERATING A VEHICLE UNDER THE INFLUENCE,CITY OF OXFORD : CHESTNUT ST,2/19/2016 0036,2/19/2016 0036,2/19/2016 0036,2016-000215,CLOSED.  CLEARED BY ARREST
TRAFFIC LAW VIOLATION,CITY OF OXFORD : CHESTNUT ST,2/19/2016 0036,2/19/2016 0036,2/19/2016 0036,2016-000215,CLOSED.  CLEARED BY ARREST
TRAFFIC LAW VIOLATION,CITY OF OXFORD : CAMPUS AVE,2/19/2016 0108,2/19/2016 0108,2/19/2016 0108,2016-000216,CLOSED.  UTT/UTC ISSUED.
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : BOYD HALL,2/19/2016 0230,2/19/2016 0230,2/19/2016 0230,2016-000217,CLOSED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : CHURCH ST,2/19/2016 0300,2/19/2016 0300,2/19/2016 0300,2016-000218,CLOSED.  UTT/UTC ISSUED.
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,2/19/2016 0352,2/19/2016 0352,2/19/2016 0352,2016-000219,CLOSED
NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : HOYT HALL,2/19/2016 0946,2/19/2016 0946,2/19/2016 0946,2016-000220,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : GARDEN COMMONS DINING HALL,2/19/2016 1324,2/7/2016 1233,2/7/2016 1236,2016-000221,UNFOUNDED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAYDEN PARK,2/19/2016 1701,2/16/2016 0930,2/16/2016 1730,2016-000222,CLOSED
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,2/19/2016 1841,2/19/2016 1841,2/19/2016 1900,2016-000223,CLOSED
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,2/19/2016 1920,2/19/2016 1920,2/19/2016 1920,2016-000224,CLOSED.  REFERRED TO OESCR
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MCFARLAND HALL,2/19/2016 2158,2/19/2016 2158,2/19/2016 2158,2016-000226,CLOSED
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : RICHARD HALL,2/20/2016 0046,2/20/2016 0046,2/20/2016 0046,2016-000227,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,2/20/2016 0048,2/20/2016 0048,2/20/2016 0048,2016-000228,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,CITY OF OXFORD : SPRING ST,2/20/2016 0200,2/20/2016 0200,2/20/2016 0200,2016-000229,CLOSED.  CLEARED BY SUMMONS
OBSTRUCTING OFFICIAL BUSINESS,CITY OF OXFORD : SPRING ST,2/20/2016 0200,2/20/2016 0200,2/20/2016 0200,2016-000229,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : BENTON HALL,2/20/2016 0307,2/20/2016 0307,2/20/2016 0307,2016-000230,CLOSED.  REFERRED TO OESCR
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : BENTON HALL,2/20/2016 0323,2/20/2016 0323,2/20/2016 0323,2016-000231,CLOSED.  CLEARED BY ARREST
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : EVANS SCHOLARS,2/20/2016 1149,2/20/2016 1149,2/20/2016 1200,2016-000232,CLOSED
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,2/20/2016 1949,2/20/2016 1949,2/20/2016 1949,2016-000233,CLOSED.  CLEARED BY SUMMONS
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,2/20/2016 1949,2/20/2016 1949,2/20/2016 1949,2016-000233,CLOSED.  CLEARED BY SUMMONS
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : RICHARD HALL,2/20/2016 2206,2/20/2016 2206,2/20/2016 2206,2016-000234,CLOSED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : PATTERSON AVE,2/20/2016 2309,2/20/2016 2309,2/20/2016 2309,2016-000235,CLOSED.  UTT/UTC ISSUED.
TRAFFIC LAW VIOLATION,CITY OF OXFORD : HIGH ST,2/20/2016 2354,2/20/2016 2354,2/20/2016 2354,2016-000236,CLOSED.  UTT/UTC ISSUED.
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,2/21/2016 0010,2/21/2016 0010,2/21/2016 0010,2016-000237,CLOSED.  REFERRED TO OESCR
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,2/21/2016 0010,2/21/2016 0010,2/21/2016 0010,2016-000237,CLOSED.  REFERRED TO OESCR
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,2/21/2016 0104,2/21/2016 0104,2/21/2016 0104,2016-000238,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,2/21/2016 0151,2/21/2016 0151,2/21/2016 0151,2016-000240,CLOSED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : PATTERSON AVE,2/21/2016 0154,2/21/2016 0154,2/21/2016 0154,2016-000239,CLOSED.  UTT/UTC ISSUED.
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : CAMPUS AVENUE PARKING GARAGE,2/21/2016 0226,2/21/2016 0226,2/21/2016 0226,2016-000241,CLOSED.  CLEARED BY SUMMONS
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,2/21/2016 0252,2/21/2016 0252,2/21/2016 0252,2016-000242,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : ANDERSON HALL,2/21/2016 0256,2/21/2016 0256,2/21/2016 0256,2016-000243,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HILLCREST HALL,2/21/2016 0801,2/20/2016 1730,2/20/2016 2300,2016-000244,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,2/21/2016 1001,2/20/2016 1730,2/21/2016 0900,2016-000245,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,2/21/2016 1531,2/20/2016 1900,2/20/2016 2200,2016-000246,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,2/22/2016 1628,2/20/2016 0000,2/22/2016 1600,2016-000247,CLOSED
TRAFFIC CRASH,MIAMI UNIVERSITY : OXFORD CAMPUS : CAMPUS AVENUE PARKING GARAGE,2/22/2016 2117,2/22/2016 2117,2/22/2016 2117,2016-000248,CLOSED
SEX OFFENSE : RAPE,MIAMI UNIVERSITY : OXFORD CAMPUS,2/22/2016 2343,11/1/2015 0001,11/30/2015 2359,2016-000249,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,2/23/2016 1757,2/23/2016 1757,2/23/2016 1757,2016-000250,CLOSED
PSYCHOLOGICAL EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : CENTER FOR PERFORMING ARTS,2/23/2016 2110,2/23/2016 2110,2/23/2016 2110,2016-000252,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,2/23/2016 2259,2/23/2016 2259,2/23/2016 2259,2016-000251,CLOSED
TRAFFIC CRASH,CITY OF OXFORD : UNIVERSITY AVE,2/24/2016 0112,2/24/2016 0112,2/24/2016 0112,2016-000253,CLOSED.  CLEARED BY ARREST
TRAFFIC LAW VIOLATION : OPERATING A VEHICLE UNDER THE INFLUENCE,CITY OF OXFORD : UNIVERSITY AVE,2/24/2016 0112,2/24/2016 0112,2/24/2016 0112,2016-000253,CLOSED.  CLEARED BY ARREST
TRAFFIC LAW VIOLATION,CITY OF OXFORD : UNIVERSITY AVE,2/24/2016 0112,2/24/2016 0112,2/24/2016 0112,2016-000253,CLOSED.  CLEARED BY ARREST
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : MAPLESTREET STATION,2/24/2016 0130,2/24/2016 0132,2/24/2016 0132,2016-000254,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,2/24/2016 0248,2/24/2016 0248,2/24/2016 0248,2016-000255,CLOSED.  REFERRED TO OESCR
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,2/24/2016 0248,2/24/2016 0248,2/24/2016 0248,2016-000255,CLOSED.  REFERRED TO OESCR
INFORMATION,CITY OF OXFORD : SPRING ST,2/24/2016 0502,2/24/2016 0502,2/24/2016 0502,2016-000256,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : BILLINGS HALL,2/24/2016 0952,12/25/2015 0800,1/1/2016 0800,2016-000257,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,2/24/2016 1156,2/24/2016 1156,2/24/2016 1156,2016-000258,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,2/24/2016 1459,2/24/2016 1400,2/24/2016 1500,2016-000259,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,2/24/2016 1920,2/24/2016 1920,2/24/2016 1920,2016-000260,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : STONEBRIDGE HALL,2/25/2016 0136,2/25/2016 0136,2/25/2016 0136,2016-000261,CLOSED
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : STONEBRIDGE HALL,2/25/2016 0136,2/25/2016 0136,2/25/2016 0136,2016-000261,CLOSED
PSYCHOLOGICAL EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,2/25/2016 1513,2/25/2016 1513,2/25/2016 1513,2016-000263,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HUGHES LABORATORIES,2/25/2016 1540,2/25/2016 1300,2/25/2016 1530,2016-000262,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : FARMER SCHOOL OF BUSINESS,2/25/2016 1636,2/25/2016 1430,2/25/2016 1630,2016-000264,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HARRIS DRIVE,2/25/2016 1802,2/25/2016 0900,2/25/2016 1200,2016-000265,CLOSED
