IncidentType,Location,ReportedTime,IncidentStart,IncidentEnd,CaseNumber,Disposition
NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : MACMILLAN HALL,2/12/2018 0625,2/10/2018 1700,2/12/2018 0625,2018-000138,CLOSED
TRAFFIC CRASH,CITY OF OXFORD : SYCAMORE ST,2/12/2018 1054,2/12/2018 1050,2/12/2018 1050,2018-000139,CLOSED
UNWANTED COMMUNICATION,MIAMI UNIVERSITY : OXFORD CAMPUS : WARFIELD HALL,2/12/2018 1454,2/12/2018 1400,2/12/2018 1400,2018-000140,CLOSED
UNWANTED COMMUNICATION,MIAMI UNIVERSITY : OXFORD CAMPUS : UPHAM HALL,2/12/2018 1808,2/12/2018 0900,2/12/2018 1855,2018-000141,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,2/12/2018 2202,2/12/2018 2202,2/12/2018 2202,2018-000142,CLOSED
WARRANT SERVICE,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,2/12/2018 2317,2/12/2018 2323,2/12/2018 2340,2018-000143,CLOSED.  CLEARED BY ARREST
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,2/13/2018 0017,2/13/2018 0017,2/13/2018 0030,2018-000144,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL : WEST PARKING LOT,2/13/2018 0632,2/13/2018 0640,2/13/2018 0640,2018-000145,CLOSED
TRAFFIC CRASH,CITY OF OXFORD : MAPLE ST,2/13/2018 1245,2/13/2018 1245,2/13/2018 1345,2018-000146,CLOSED.  UTT/UTC ISSUED.
MEDICAL : EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,2/13/2018 1829,2/13/2018 1829,2/13/2018 1847,2018-000147,CLOSED
PSYCHOLOGICAL EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,2/13/2018 1829,2/13/2018 1829,2/13/2018 1847,2018-000147,CLOSED
PSYCHOLOGICAL EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,2/13/2018 2124,2/13/2018 2124,2/13/2018 2226,2018-000148,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : COLLINS HALL,2/14/2018 2358,2/14/2018 2345,2/15/2018 0004,2018-000150,CLOSED
DISORDERLY CONDUCT : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : SWING HALL,2/15/2018 0218,2/15/2018 0218,2/15/2018 0236,2018-000151,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,2/15/2018 0926,2/15/2018 0926,2/15/2018 0926,2018-000152,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,2/15/2018 1134,2/15/2018 1134,2/15/2018 1134,2018-000153,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,2/15/2018 1412,2/15/2018 1412,2/15/2018 1412,2018-000154,CLOSED
WEAPONS VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,2/15/2018 1531,2/15/2018 1531,2/15/2018 1615,2018-000155,UNFOUNDED
NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : ART BLDG,2/15/2018 1732,2/15/2018 1727,2/15/2018 1732,2018-000156,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : WESTERN DRIVE,2/15/2018 1739,2/15/2018 1739,2/15/2018 1739,2018-000157,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,2/15/2018 1805,2/14/2018 1800,2/14/2018 1800,2018-000158,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,2/16/2018 0116,2/16/2018 0116,2/16/2018 0116,2018-000160,CLOSED
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : STONEBRIDGE HALL,2/16/2018 0137,2/16/2018 0137,2/16/2018 0204,2018-000162,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,CITY OF OXFORD : SYCAMORE ST,2/16/2018 0150,2/16/2018 0150,2/16/2018 0150,2018-000161,CLOSED.  CLEARED BY SUMMONS
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,2/16/2018 0203,2/16/2018 0200,2/16/2018 0203,2018-000163,CLOSED
STALKING,MIAMI UNIVERSITY : OXFORD CAMPUS : ALUMNI HALL,2/16/2018 0749,1/25/2015 0000,2/16/2018 0749,2018-000164,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : ALUMNI HALL,2/16/2018 0749,1/25/2015 0000,2/16/2018 0749,2018-000164,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : FARMER SCHOOL OF BUSINESS,2/16/2018 0949,2/16/2018 0800,2/16/2018 0800,2018-000168,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HAMILTON HALL,2/16/2018 1238,2/16/2018 0100,2/16/2018 0100,2018-000167,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,2/16/2018 1318,2/16/2018 1318,2/16/2018 1318,2018-000166,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : WITHROW COURT,2/16/2018 1335,2/16/2018 1335,2/16/2018 1335,2018-000165,CLOSED
TELECOMMUNICATIONS HARASSMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : WITHROW COURT,2/16/2018 1335,2/16/2018 1335,2/16/2018 1335,2018-000165,CLOSED
VIOLATING PROTECTION ORDER,MIAMI UNIVERSITY : OXFORD CAMPUS : WITHROW COURT,2/16/2018 1335,2/16/2018 1335,2/16/2018 1335,2018-000165,CLOSED
INFORMATION,CITY OF OXFORD : PATTERSON AVE,2/16/2018 1819,2/16/2018 1819,2/16/2018 1835,2018-000169,CLOSED
TRAFFIC CRASH,CITY OF OXFORD : PATTERSON AVE,2/16/2018 1819,2/16/2018 1819,2/16/2018 1835,2018-000169,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,2/16/2018 2210,2/16/2018 2210,2/16/2018 2210,2018-000171,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,2/16/2018 2234,2/16/2018 2234,2/16/2018 2234,2018-000170,CLOSED
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,2/16/2018 2324,2/16/2018 2324,2/16/2018 2324,2018-000172,CLOSED.  CLEARED BY SUMMONS
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,2/16/2018 2344,2/16/2018 2300,2/16/2018 2330,2018-000173,CLOSED
DISORDERLY CONDUCT : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,2/17/2018 0008,2/16/2018 2345,2/17/2018 0008,2018-000176,CLOSED
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,2/17/2018 0011,2/17/2018 0011,2/17/2018 0011,2018-000174,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,2/17/2018 0027,2/17/2018 0027,2/17/2018 0027,2018-000175,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,2/17/2018 0109,2/17/2018 0109,2/17/2018 0109,2018-000177,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : ETHRIDGE HALL,2/17/2018 0201,2/17/2018 0201,2/17/2018 0201,2018-000178,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : MIAMI INN,2/17/2018 0328,2/17/2018 0328,2/17/2018 0328,2018-000179,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,2/17/2018 1138,2/17/2018 1138,2/17/2018 1138,2018-000180,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,CITY OF OXFORD : CAMPUS AVE,2/17/2018 1552,2/17/2018 1545,2/17/2018 1545,2018-000181,CLOSED.  CLEARED BY SUMMONS
DISORDERLY CONDUCT,CITY OF OXFORD : CAMPUS AVE,2/17/2018 1552,2/17/2018 1545,2/17/2018 1545,2018-000181,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : OPEN CONTAINER LAW,CITY OF OXFORD : CAMPUS AVE,2/17/2018 1610,2/17/2018 1610,2/17/2018 1654,2018-000182,CLOSED.  CLEARED BY ARREST
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,CITY OF OXFORD : CAMPUS AVE,2/17/2018 1610,2/17/2018 1610,2/17/2018 1654,2018-000182,CLOSED.  CLEARED BY ARREST
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,2/17/2018 1615,2/17/2018 1615,2/17/2018 1615,2018-000183,CLOSED.  CLEARED BY ARREST
OTHER CRIMINAL OFFENSE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,2/17/2018 1615,2/17/2018 1615,2/17/2018 1615,2018-000183,CLOSED.  CLEARED BY ARREST
DISORDERLY CONDUCT : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,2/17/2018 2213,2/17/2018 2215,2/17/2018 2245,2018-000184,CLOSED
DISORDERLY CONDUCT : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,2/17/2018 2300,2/17/2018 2300,2/17/2018 2317,2018-000195,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MCFARLAND HALL,2/17/2018 2331,2/17/2018 2331,2/17/2018 2343,2018-000185,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,2/17/2018 2346,2/17/2018 2346,2/17/2018 2346,2018-000186,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,2/18/2018 0011,2/18/2018 0011,2/18/2018 0019,2018-000187,CLOSED
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,2/18/2018 0041,2/18/2018 0041,2/18/2018 0130,2018-000188,CLOSED.  CLEARED BY ARREST
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,2/18/2018 0041,2/18/2018 0041,2/18/2018 0130,2018-000188,CLOSED.  CLEARED BY ARREST
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,CITY OF OXFORD : TALLAWANDA RD,2/18/2018 0121,2/18/2018 0121,2/18/2018 0235,2018-000189,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,CITY OF OXFORD : PATTERSON AVE,2/18/2018 0231,2/18/2018 0231,2/18/2018 0245,2018-000190,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,2/18/2018 0243,2/18/2018 0243,2/18/2018 0312,2018-000191,CLOSED
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,2/18/2018 0243,2/18/2018 0243,2/18/2018 0311,2018-000192,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,2/18/2018 0300,2/18/2018 0300,2/18/2018 0300,2018-000193,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,2/18/2018 1133,2/16/2018 1700,2/18/2018 1133,2018-000194,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : RICHARD HALL,2/18/2018 1237,2/17/2018 0315,2/17/2018 0315,2018-000196,CLOSED
INFORMATION,CITY OF OXFORD,2/18/2018 1500,9/1/2017 1000,2/18/2018 1500,2018-000197,CLOSED. REFERRED TO OTHER LE AGENCY
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : UPHAM HALL,2/19/2018 1324,8/30/2017 0800,2/19/2018 1324,2018-000198,CLOSED
STALKING,MIAMI UNIVERSITY : OXFORD CAMPUS : UPHAM HALL,2/19/2018 1324,8/30/2017 0800,2/19/2018 1324,2018-000198,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS,2/19/2018 1651,2/19/2018 1000,2/19/2018 1600,2018-000199,CLOSED
TRAFFIC LAW VIOLATION : DRIVING UNDER SUSPENSION,CITY OF OXFORD : CHESTNUT ST,2/20/2018 1025,2/20/2018 1025,2/20/2018 1025,2018-000200,CLOSED.  UTT/UTC ISSUED.
INFORMATION,OTHER JURISDICTION,2/20/2018 1402,1/29/2018 0001,2/14/2018 2359,2018-000201,CLOSED
NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : ALUMNI HALL,2/20/2018 1517,12/11/2002 1900,12/11/2002 2300,2018-000204,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,2/20/2018 1601,2/20/2018 1600,2/20/2018 1645,2018-000202,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : NATURAL AREAS / HIKING TRAILS : SILVOOR BIOLOGICAL SANCTUARY,2/20/2018 1647,2/20/2018 1647,2/20/2018 1655,2018-000203,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : 5285 BROWN ROAD,2/20/2018 1804,2/20/2018 1804,2/20/2018 1804,2018-000205,CLOSED
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : MIAMI INN,2/20/2018 2343,2/20/2018 2343,2/20/2018 2343,2018-000206,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,2/21/2018 0141,2/21/2018 0141,2/21/2018 0141,2018-000207,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,2/21/2018 0322,2/21/2018 0322,2/21/2018 0322,2018-000208,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : BLANCHARD HOUSE,2/21/2018 1045,2/21/2018 1045,2/21/2018 1147,2018-000210,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HAMILTON HALL,2/21/2018 2106,2/21/2018 2106,2/21/2018 2110,2018-000211,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,2/21/2018 2139,2/21/2018 2139,2/21/2018 2205,2018-000212,CLOSED
ASSAULT,CITY OF OXFORD : UNIVERSITY PARK BLVD,2/21/2018 2306,1/30/2018 2339,1/30/2018 2339,2018-000213,CLOSED.  ARREST MADE BY OTHER LE AGENCY
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : NELLIE CRAIG WALKER HALL (FKA CAMPUS AVENUE BLDG),2/22/2018 0902,2/1/2018 0001,2/13/2018 1730,2018-000214,CLOSED.  CLEARED BY ARREST
PASSING BAD CHECKS,MIAMI UNIVERSITY : OXFORD CAMPUS : NELLIE CRAIG WALKER HALL (FKA CAMPUS AVENUE BLDG),2/22/2018 0902,2/1/2018 0001,2/13/2018 1730,2018-000214,CLOSED.  CLEARED BY ARREST
TELECOMMUNICATIONS FRAUD,MIAMI UNIVERSITY : OXFORD CAMPUS : NELLIE CRAIG WALKER HALL (FKA CAMPUS AVENUE BLDG),2/22/2018 0902,2/1/2018 0001,2/13/2018 1730,2018-000214,CLOSED.  CLEARED BY ARREST
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : NELLIE CRAIG WALKER HALL (FKA CAMPUS AVENUE BLDG),2/22/2018 0902,2/1/2018 0001,2/13/2018 1730,2018-000214,CLOSED.  CLEARED BY ARREST
MENACING,OTHER JURISDICTION,2/22/2018 1129,2/22/2018 1129,2/22/2018 1129,2018-000215,CLOSED. REFERRED TO OTHER LE AGENCY
SEX OFFENSE,OTHER JURISDICTION,2/22/2018 1308,1/1/1900 0000,2/22/2018 2359,2018-000216,OPEN
TELECOMMUNICATIONS FRAUD,MIAMI UNIVERSITY,2/22/2018 1923,2/20/2018 1816,2/22/2018 1923,2018-000217,OPEN
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,2/22/2018 2220,2/22/2018 2220,2/22/2018 2220,2018-000218,CLOSED
MEDICAL,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,2/23/2018 0054,2/23/2018 0054,2/23/2018 0054,2018-000219,CLOSED
DISORDERLY CONDUCT : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,2/23/2018 0054,2/23/2018 0054,2/23/2018 0054,2018-000219,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,2/23/2018 0122,2/23/2018 0122,2/23/2018 0122,2018-000220,CLOSED.  CLEARED BY SUMMONS
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,2/23/2018 0143,2/23/2018 0030,2/23/2018 0100,2018-000222,CLOSED
PSYCHOLOGICAL EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,2/23/2018 0155,2/23/2018 0155,2/23/2018 0300,2018-000223,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : MCGUFFEY HALL,2/23/2018 0520,2/23/2018 0520,2/23/2018 0520,2018-000224,CLOSED.  CLEARED BY SUMMONS
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,2/23/2018 0808,2/23/2018 0808,2/23/2018 0808,2018-000225,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,2/23/2018 1018,2/23/2018 1018,2/23/2018 1018,2018-000226,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : GOGGIN ICE CENTER,2/23/2018 1601,2/23/2018 1600,2/23/2018 1635,2018-000227,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HANNA HOUSE,2/23/2018 1832,2/23/2018 1832,2/23/2018 1909,2018-000228,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HARRIS DRIVE,2/23/2018 2240,2/23/2018 2240,2/23/2018 2240,2018-000229,CLOSED
PSYCHOLOGICAL EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : HAMILTON HALL,2/23/2018 2312,2/23/2018 2200,2/23/2018 2359,2018-000231,CLOSED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : SPRING ST,2/23/2018 2346,2/23/2018 2346,2/23/2018 2346,2018-000230,CLOSED.  UTT/UTC ISSUED.
PSYCHOLOGICAL EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,2/24/2018 0047,2/24/2018 0047,2/24/2018 0255,2018-000235,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,2/24/2018 0052,2/24/2018 0052,2/24/2018 0117,2018-000232,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,2/24/2018 0116,2/24/2018 0116,2/24/2018 0147,2018-000233,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,2/24/2018 0116,2/24/2018 0116,2/24/2018 0147,2018-000233,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : SWING HALL,2/24/2018 0118,2/24/2018 0118,2/24/2018 0305,2018-000234,CLOSED.  CLEARED BY SUMMONS
ASSAULT,MIAMI UNIVERSITY : OXFORD CAMPUS : SWING HALL,2/24/2018 0118,2/24/2018 0118,2/24/2018 0305,2018-000234,CLOSED.  CLEARED BY SUMMONS
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,2/24/2018 1137,2/23/2018 1700,2/24/2018 1137,2018-000237,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : LAWS HALL,2/24/2018 1215,2/24/2018 1215,2/24/2018 1215,2018-000236,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,2/24/2018 1353,2/23/2018 1700,2/24/2018 1353,2018-000238,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,CITY OF OXFORD : PATTERSON AVE,2/25/2018 0339,2/25/2018 0339,2/25/2018 0400,2018-000240,CLOSED.  CLEARED BY SUMMONS
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,2/25/2018 1008,2/25/2018 0200,2/25/2018 1000,2018-000241,OPEN
ALARM,CITY OF OXFORD : BUSINESS : BRICK STREET,2/25/2018 1219,2/25/2018 1219,2/25/2018 1219,2018-000242,CLOSED
NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : YOUNG HALL (FKA BEECHWOODS HALL),2/25/2018 1922,2/25/2018 1922,2/25/2018 1942,2018-000244,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,2/25/2018 2029,2/25/2018 2029,2/25/2018 2029,2018-000245,CLOSED
STALKING,MIAMI UNIVERSITY,2/26/2018 1500,9/1/2016 0000,12/15/2017 0000,2018-000246,OPEN
TRAFFIC CRASH,CITY OF OXFORD : CHESTNUT ST,2/26/2018 1508,2/26/2018 1507,2/26/2018 1605,2018-000247,CLOSED.  UTT/UTC ISSUED.
TELECOMMUNICATIONS FRAUD,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,2/26/2018 1519,2/24/2018 1200,2/26/2018 1519,2018-000248,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,2/27/2018 0108,2/27/2018 0108,2/27/2018 0108,2018-000249,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : ART MUSEUM,2/27/2018 0517,2/27/2018 0517,2/27/2018 0517,2018-000250,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : COLLINS HALL,2/27/2018 2300,2/27/2018 2300,2/27/2018 2350,2018-000251,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MCGUFFEY HALL,2/28/2018 0911,2/28/2018 0911,2/28/2018 0911,2018-000252,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : COLLINS HALL,2/28/2018 1733,2/28/2018 1733,2/28/2018 1733,2018-000253,CLOSED
ALARM,CITY OF OXFORD : BUSINESS : DELTA SIGMA PI BUSINESS FRATERNITY,2/28/2018 1821,2/28/2018 1821,2/28/2018 1821,2018-000254,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,2/28/2018 2149,2/28/2018 2149,2/28/2018 2149,2018-000255,CLOSED
ASSAULT,MIAMI UNIVERSITY : OXFORD CAMPUS : RECREATIONAL SPORTS CENTER,2/28/2018 2226,2/28/2018 2226,2/28/2018 2226,2018-000256,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : RECREATIONAL SPORTS CENTER,2/28/2018 2226,2/28/2018 2226,2/28/2018 2226,2018-000256,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,3/1/2018 0401,3/1/2018 0401,3/1/2018 0435,2018-000257,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : COLE SERVICE BLDG,3/1/2018 0831,2/23/2018 1430,3/1/2018 0800,2018-000258,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : STONEBRIDGE HALL,3/1/2018 1754,3/1/2018 1754,3/1/2018 1754,2018-000259,CLOSED
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,3/2/2018 0004,3/2/2018 0004,3/2/2018 0018,2018-000260,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,3/2/2018 0245,3/2/2018 0245,3/2/2018 0315,2018-000262,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,3/2/2018 0246,3/2/2018 0246,3/2/2018 0333,2018-000261,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,3/2/2018 1146,2/24/2018 0000,3/2/2018 1146,2018-000263,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,3/2/2018 1146,2/24/2018 0000,3/2/2018 1146,2018-000263,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : WELLS HALL,3/2/2018 1147,3/2/2018 1147,3/2/2018 1147,2018-000265,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,3/2/2018 1156,3/2/2018 1156,3/2/2018 1156,2018-000264,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,3/2/2018 1607,3/2/2018 1600,3/2/2018 2145,2018-000266,CLOSED
ASSAULT,MIAMI UNIVERSITY : OXFORD CAMPUS : WESTERN DINING,3/2/2018 1655,6/1/2017 1301,7/31/2017 1301,2018-000283,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,CITY OF OXFORD : CAMPUS AVE,3/2/2018 2327,3/2/2018 2327,3/2/2018 2327,2018-000267,CLOSED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : CAMPUS AVE,3/3/2018 0035,3/3/2018 0035,3/3/2018 0035,2018-000268,CLOSED
DRUG VIOLATION : POSSESSION OF DRUGS,MIAMI UNIVERSITY : OXFORD CAMPUS : ART BLDG,3/3/2018 0147,3/3/2018 0147,3/3/2018 0230,2018-000269,CLOSED.  CLEARED BY SUMMONS
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : ART BLDG,3/3/2018 0147,3/3/2018 0147,3/3/2018 0230,2018-000269,CLOSED.  CLEARED BY SUMMONS
