IncidentType,Location,ReportedTime,IncidentStart,IncidentEnd,CaseNumber,Disposition
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : WITHROW HALL,1/30/2022 0730,1/30/2022 0230,1/30/2022 0400,2022-000112,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,1/30/2022 0801,1/29/2022 1600,1/30/2022 0759,2022-000113,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,1/30/2022 1212,1/30/2022 0230,1/30/2022 1200,2022-000114,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,1/30/2022 1249,1/30/2022 0200,1/30/2022 0800,2022-000115,OPEN
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,1/30/2022 1249,1/30/2022 0200,1/30/2022 0800,2022-000115,OPEN
THEFT,MIAMI UNIVERSITY,1/30/2022 1500,1/28/2022 0900,1/29/2022 1000,2022-000116,CLOSED
STALKING,MIAMI UNIVERSITY : OXFORD CAMPUS : COLLINS HALL,1/30/2022 1843,1/29/2022 2100,1/30/2022 1400,2022-000117,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,1/30/2022 2019,1/30/2022 2019,1/30/2022 2019,2022-000118,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,1/30/2022 2235,1/30/2022 2235,1/30/2022 2235,2022-000119,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : GOGGIN ICE CENTER,1/31/2022 0252,1/31/2022 0252,1/31/2022 0252,2022-000120,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : DITMER PARKING LOT,1/31/2022 1038,1/30/2022 1400,1/31/2022 0700,2022-000121,CLOSED
STALKING,MIAMI UNIVERSITY : OXFORD CAMPUS,1/31/2022 1510,1/2/2022 0000,1/31/2022 0000,2022-000127,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,1/31/2022 1813,1/29/2022 1000,1/31/2022 1700,2022-000122,CLOSED
THEFT : OF A MOTOR VEHICLE,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,1/31/2022 1813,1/29/2022 1000,1/31/2022 1700,2022-000122,CLOSED
TELECOMMUNICATIONS HARASSMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : MARCUM HALL,1/31/2022 2041,1/31/2022 1945,1/31/2022 2112,2022-000124,OPEN
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : ROUDEBUSH HALL,2/1/2022 1357,2/1/2022 0812,2/1/2022 0812,2022-000126,OPEN
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : RICHARD HALL,2/1/2022 1533,2/1/2022 1324,2/1/2022 1324,2022-000128,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : STEAM POWER PLANT,2/1/2022 1605,2/1/2022 1605,2/1/2022 1605,2022-000129,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,2/1/2022 2142,2/1/2022 2142,2/1/2022 2142,2022-000130,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,2/1/2022 2213,2/1/2022 2213,2/1/2022 2213,2022-000131,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,2/2/2022 0017,2/2/2022 0017,2/2/2022 0045,2022-000132,CLOSED
SEX OFFENSE : RAPE,CITY OF OXFORD,2/2/2022 1022,10/29/2021 0130,10/29/2021 0200,2022-000133,CLOSED. REFERRED TO OTHER LE AGENCY
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,2/2/2022 1033,2/2/2022 0953,2/2/2022 0953,2022-000134,CLOSED.  CLEARED BY ARREST
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : ETHRIDGE HALL,2/2/2022 1146,1/23/2022 0000,1/23/2022 0800,2022-000135,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : GOGGIN ICE CENTER,2/2/2022 1339,2/2/2022 1339,2/2/2022 1339,2022-000136,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : MINNICH HALL,2/2/2022 1554,2/2/2022 1554,2/2/2022 1554,2022-000137,CLOSED
HAZING,CITY OF OXFORD : BUSINESS : BRICK STREET,2/2/2022 1705,1/29/2022 0000,1/29/2022 2359,2022-000138,CLOSED. REFERRED TO OTHER LE AGENCY
HAZING,CITY OF OXFORD,2/2/2022 1923,1/29/2022 0001,2/2/2022 1947,2022-000139,CLOSED. REFERRED TO OTHER LE AGENCY
HAZING,CITY OF OXFORD,2/2/2022 2029,1/24/2022 0000,2/2/2022 2029,2022-000140,CLOSED. REFERRED TO OTHER LE AGENCY
HAZING,CITY OF OXFORD,2/2/2022 2031,1/24/2022 0000,2/2/2022 2031,2022-000141,CLOSED. REFERRED TO OTHER LE AGENCY
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,2/3/2022 0109,2/3/2022 0109,2/3/2022 0135,2022-000142,CLOSED
SEX OFFENSE : FONDLING,CITY OF OXFORD : CAMPUS AVE,2/3/2022 1230,2/3/2022 0300,2/3/2022 0500,2022-000143,OPEN
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,2/3/2022 1241,2/3/2022 1241,2/3/2022 1241,2022-000144,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,2/3/2022 1426,2/3/2022 1426,2/3/2022 1426,2022-000146,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,2/3/2022 1445,2/3/2022 1445,2/3/2022 1445,2022-000145,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,2/3/2022 1728,2/3/2022 1728,2/3/2022 1728,2022-000147,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : FISHER HALL,2/3/2022 2028,2/3/2022 2028,2/3/2022 2028,2022-000148,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,2/3/2022 2034,2/3/2022 2034,2/3/2022 2034,2022-000149,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,2/3/2022 2105,2/3/2022 2015,2/3/2022 2105,2022-000150,CLOSED
DRUG VIOLATION : POSSESSION OF DRUGS,MIAMI UNIVERSITY : OXFORD CAMPUS : NORTH CAMPUS PARKING GARAGE,2/3/2022 2207,2/3/2022 2207,2/3/2022 2207,2022-000151,CLOSED
DRUG VIOLATION : DRUG PARAPHERNALIA OFFENSES,MIAMI UNIVERSITY : OXFORD CAMPUS : NORTH CAMPUS PARKING GARAGE,2/3/2022 2207,2/3/2022 2207,2/3/2022 2207,2022-000151,CLOSED
SUSPICIOUS ACTIVITY,MIAMI UNIVERSITY : OXFORD CAMPUS : NORTH CAMPUS PARKING GARAGE,2/3/2022 2207,2/3/2022 2207,2/3/2022 2207,2022-000151,CLOSED
DRUG VIOLATION : POSSESSION OF DRUGS,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,2/3/2022 2229,2/3/2022 2215,2/3/2022 2229,2022-000152,CLOSED
DRUG VIOLATION : DRUG PARAPHERNALIA OFFENSES,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,2/3/2022 2229,2/3/2022 2215,2/3/2022 2229,2022-000152,CLOSED
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,2/3/2022 2229,2/3/2022 2215,2/3/2022 2229,2022-000152,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,2/3/2022 2357,2/3/2022 2357,2/3/2022 2357,2022-000153,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,2/4/2022 0106,2/4/2022 0106,2/4/2022 0106,2022-000154,CLOSED
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,2/4/2022 0134,2/4/2022 0015,2/4/2022 0015,2022-000155,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,2/4/2022 0134,2/4/2022 0015,2/4/2022 0015,2022-000155,CLOSED
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,2/4/2022 0156,2/4/2022 0156,2/4/2022 0235,2022-000156,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,2/4/2022 0156,2/4/2022 0156,2/4/2022 0235,2022-000156,CLOSED
DISORDERLY CONDUCT : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,2/4/2022 0156,2/4/2022 0156,2/4/2022 0235,2022-000156,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : ROUDEBUSH HALL,2/4/2022 0234,2/4/2022 0234,2/4/2022 0234,2022-000157,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : ROUDEBUSH HALL,2/4/2022 0234,2/4/2022 0234,2/4/2022 0234,2022-000157,CLOSED.  CLEARED BY SUMMONS
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,2/4/2022 0313,2/4/2022 0313,2/4/2022 0313,2022-000158,CLOSED
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,2/4/2022 0453,2/4/2022 0453,2/4/2022 0453,2022-000159,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,2/4/2022 0453,2/4/2022 0453,2/4/2022 0453,2022-000159,CLOSED
DISORDERLY CONDUCT : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,2/4/2022 0453,2/4/2022 0453,2/4/2022 0453,2022-000159,CLOSED
HAZING,CITY OF OXFORD,2/4/2022 0640,2/2/2022 1915,2/2/2022 1930,2022-000160,UNFOUNDED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,2/4/2022 1009,2/3/2022 0945,2/4/2022 0947,2022-000161,CLOSED
DRUG VIOLATION,CITY OF OXFORD : CAMPUS AVE,2/4/2022 1015,1/15/2021 0000,2/28/2022 0000,2022-000162,CLOSED. REFERRED TO OTHER LE AGENCY
HAZING,CITY OF OXFORD : CAMPUS AVE,2/4/2022 1015,1/15/2021 0000,2/28/2022 0000,2022-000162,CLOSED. REFERRED TO OTHER LE AGENCY
INFORMATION,CITY OF OXFORD : CAMPUS AVE,2/4/2022 1015,1/15/2021 0000,2/28/2022 0000,2022-000162,CLOSED. REFERRED TO OTHER LE AGENCY
SEX OFFENSE : RAPE,MIAMI UNIVERSITY : OXFORD CAMPUS,2/4/2022 1400,12/11/2021 0200,12/11/2021 0200,2022-000196,OPEN
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,2/4/2022 1426,2/4/2022 0100,2/4/2022 0200,2022-000163,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAMILTON HALL,2/4/2022 1438,2/4/2022 1437,2/4/2022 1438,2022-000164,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL : WEST PARKING LOT,2/4/2022 1735,2/2/2022 1700,2/4/2022 1735,2022-000165,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : COLLINS HALL,2/4/2022 2109,2/4/2022 2109,2/4/2022 2109,2022-000166,CLOSED
TRAFFIC LAW VIOLATION : DRIVING UNDER SUSPENSION,CITY OF OXFORD : CAMPUS AVE,2/4/2022 2236,2/4/2022 2236,2/4/2022 2236,2022-000167,CLOSED.  UTT/UTC ISSUED.
TRAFFIC LAW VIOLATION,CITY OF OXFORD : CAMPUS AVE,2/4/2022 2236,2/4/2022 2236,2/4/2022 2236,2022-000167,CLOSED.  UTT/UTC ISSUED.
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,2/5/2022 0008,2/5/2022 0008,2/5/2022 0008,2022-000168,CLOSED. REFERRED TO COMMUNITY STANDARDS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,2/5/2022 0008,2/5/2022 0008,2/5/2022 0008,2022-000168,CLOSED. REFERRED TO COMMUNITY STANDARDS
DISORDERLY CONDUCT : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,2/5/2022 0008,2/5/2022 0008,2/5/2022 0008,2022-000168,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,2/5/2022 0032,2/5/2022 0032,2/5/2022 0032,2022-000169,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,2/5/2022 0032,2/5/2022 0032,2/5/2022 0032,2022-000169,CLOSED
DISORDERLY CONDUCT : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,2/5/2022 0032,2/5/2022 0032,2/5/2022 0032,2022-000169,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,CITY OF OXFORD : HIGH ST,2/5/2022 0125,2/5/2022 0125,2/5/2022 0125,2022-000171,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,CITY OF OXFORD : HIGH ST,2/5/2022 0125,2/5/2022 0125,2/5/2022 0125,2022-000171,CLOSED.  CLEARED BY SUMMONS
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : PSYCHOLOGY BLDG,2/5/2022 0127,2/5/2022 0127,2/5/2022 0215,2022-000170,CLOSED
INFORMATION,OTHER JURISDICTION,2/5/2022 0138,2/5/2022 0138,2/5/2022 0138,2022-000172,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : CAMPUS AVENUE PARKING GARAGE,2/5/2022 0235,2/5/2022 0235,2/5/2022 0235,2022-000173,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : CAMPUS AVENUE PARKING GARAGE,2/5/2022 0235,2/5/2022 0235,2/5/2022 0235,2022-000173,CLOSED
SEX OFFENSE : RAPE,OTHER JURISDICTION,2/5/2022 0319,3/1/2021 0001,4/1/2021 0001,2022-000174,CLOSED. REFERRED TO OTHER LE AGENCY
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,2/5/2022 0323,2/5/2022 0323,2/5/2022 0330,2022-000175,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,2/5/2022 0323,2/5/2022 0323,2/5/2022 0330,2022-000175,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,2/5/2022 0323,2/5/2022 0323,2/5/2022 0330,2022-000175,CLOSED
DISORDERLY CONDUCT : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,2/5/2022 0323,2/5/2022 0323,2/5/2022 0330,2022-000175,CLOSED
ALARM,CITY OF OXFORD : BUSINESS : BUFFALO WILD WINGS,2/5/2022 1213,2/5/2022 1213,2/5/2022 1213,2022-000176,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,2/5/2022 1703,2/5/2022 1703,2/5/2022 1703,2022-000177,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : EVANS SCHOLARS,2/5/2022 1811,2/5/2022 1811,2/5/2022 1811,2022-000178,CLOSED
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,2/5/2022 1852,2/5/2022 1852,2/5/2022 1852,2022-000179,CLOSED. REFERRED TO COMMUNITY STANDARDS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,2/5/2022 1852,2/5/2022 1852,2/5/2022 1852,2022-000179,CLOSED. REFERRED TO COMMUNITY STANDARDS
DISORDERLY CONDUCT : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,2/5/2022 1852,2/5/2022 1852,2/5/2022 1852,2022-000179,CLOSED. REFERRED TO COMMUNITY STANDARDS
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : ELLIOTT HALL,2/5/2022 2134,2/5/2022 2134,2/5/2022 2134,2022-000180,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,2/6/2022 0001,2/6/2022 0001,2/6/2022 0001,2022-000181,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,2/6/2022 0122,2/6/2022 0122,2/6/2022 0122,2022-000182,CLOSED.  CLEARED BY SUMMONS
TRAFFIC CRASH,CITY OF OXFORD : CHESTNUT ST,2/6/2022 0213,2/6/2022 0213,2/6/2022 0213,2022-000183,CLOSED.  UTT/UTC ISSUED.
TRAFFIC LAW VIOLATION,CITY OF OXFORD : CHESTNUT ST,2/6/2022 0213,2/6/2022 0213,2/6/2022 0213,2022-000183,CLOSED.  UTT/UTC ISSUED.
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,2/6/2022 0247,2/6/2022 0247,2/6/2022 0247,2022-000184,CLOSED. REFERRED TO COMMUNITY STANDARDS
DISORDERLY CONDUCT : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,2/6/2022 0247,2/6/2022 0247,2/6/2022 0247,2022-000184,CLOSED. REFERRED TO COMMUNITY STANDARDS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : BISHOP HALL,2/6/2022 1233,2/6/2022 1233,2/6/2022 1233,2022-000185,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : BISHOP HALL,2/6/2022 1233,2/6/2022 1233,2/6/2022 1233,2022-000185,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,2/6/2022 1244,2/6/2022 0100,2/6/2022 1200,2022-000186,CLOSED
SEX OFFENSE : FONDLING,CITY OF OXFORD : HIGH ST,2/6/2022 1322,2/5/2022 2330,2/5/2022 2330,2022-000187,CLOSED. REFERRED TO OTHER LE AGENCY
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,2/6/2022 2108,2/6/2022 2108,2/6/2022 2108,2022-000188,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,2/6/2022 2151,2/6/2022 2151,2/6/2022 2151,2022-000189,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,2/6/2022 2212,2/6/2022 2212,2/6/2022 2232,2022-000190,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,2/6/2022 2212,2/6/2022 2212,2/6/2022 2232,2022-000190,CLOSED
CANINE DEPLOYMENT,OTHER JURISDICTION,2/7/2022 0523,2/7/2022 0600,2/7/2022 0700,2022-000191,CLOSED
HAZING,CITY OF OXFORD : VINE ST,2/7/2022 0906,2/6/2022 1748,2/6/2022 1748,2022-000192,CLOSED. REFERRED TO OTHER LE AGENCY
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : WESTERN DRIVE,2/7/2022 0944,2/7/2022 0943,2/7/2022 0944,2022-000194,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : ALUMNI HALL,2/7/2022 1042,1/28/2022 1600,2/2/2022 1600,2022-000195,OPEN
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,2/7/2022 1454,2/7/2022 1615,2/7/2022 1710,2022-000197,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,2/7/2022 1758,2/7/2022 1758,2/7/2022 1758,2022-000198,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : HARRIS DINING HALL,2/7/2022 1836,2/7/2022 1851,2/7/2022 1907,2022-000199,CLOSED
BURGLARY,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,2/7/2022 2212,12/10/2021 1200,1/24/2022 1200,2022-000200,CLOSED.  CLEARED BY ARREST
MISUSE OF CREDIT CARDS,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,2/7/2022 2212,12/10/2021 1200,1/24/2022 1200,2022-000200,CLOSED.  CLEARED BY ARREST
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,2/7/2022 2212,12/10/2021 1200,1/24/2022 1200,2022-000200,CLOSED.  CLEARED BY ARREST
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL : WEST PARKING LOT,2/7/2022 2328,2/6/2022 1400,2/7/2022 0930,2022-000202,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,2/7/2022 2331,2/7/2022 2331,2/7/2022 2346,2022-000201,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : FARMER SCHOOL OF BUSINESS,2/8/2022 1240,2/7/2022 1355,2/7/2022 1530,2022-000203,CLOSED
HAZING,CITY OF OXFORD : SYCAMORE ST,2/8/2022 1254,1/24/2022 0000,2/6/2022 1528,2022-000204,CLOSED. REFERRED TO OTHER LE AGENCY
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MCFARLAND HALL,2/8/2022 1547,2/8/2022 1547,2/8/2022 1548,2022-000205,CLOSED
TRAFFIC CRASH,MIAMI UNIVERSITY : OXFORD CAMPUS : NORTH CAMPUS PARKING GARAGE,2/8/2022 1625,2/8/2022 1624,2/8/2022 1625,2022-000206,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,2/8/2022 1649,2/2/2022 0900,2/3/2022 1700,2022-000209,UNFOUNDED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,2/8/2022 1759,2/8/2022 1759,2/8/2022 1813,2022-000207,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MCKEE HALL,2/8/2022 1903,2/8/2022 1903,2/8/2022 1903,2022-000208,CLOSED
SEX OFFENSE : RAPE,MIAMI UNIVERSITY,2/9/2022 1047,8/21/2021 0230,8/21/2021 0230,2022-000213,OPEN
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,2/9/2022 1352,2/6/2022 1201,2/9/2022 1032,2022-000211,OPEN
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,2/9/2022 1539,2/2/2022 1556,2/2/2022 1557,2022-000212,UNFOUNDED
SEX OFFENSE : RAPE,OXFORD TOWNSHIP,2/9/2022 1606,2/4/2022 0000,2/4/2022 2359,2022-000214,OPEN
THEFT : OF A MOTOR VEHICLE,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,2/9/2022 1839,2/3/2022 0900,2/8/2022 1700,2022-000215,OPEN
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,2/9/2022 2212,2/9/2022 2200,2/9/2022 2200,2022-000216,CLOSED
ASSAULT : AGGRAVATED,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,2/10/2022 0143,2/10/2022 0143,2/10/2022 0144,2022-000217,OPEN
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,2/10/2022 0143,2/10/2022 0143,2/10/2022 0144,2022-000217,OPEN
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,2/10/2022 0427,2/10/2022 0427,2/10/2022 0427,2022-000218,CLOSED
TELECOMMUNICATIONS FRAUD,CITY OF OXFORD,2/10/2022 1117,4/11/2019 1630,4/11/2019 1738,2022-000219,CLOSED
ASSAULT : AGGRAVATED,UNKNOWN,2/10/2022 1702,1/24/2022 0000,2/10/2022 1702,2022-000220,UNFOUNDED
SEX OFFENSE : RAPE,UNKNOWN,2/10/2022 1702,1/24/2022 0000,2/10/2022 1702,2022-000220,UNFOUNDED
DATING VIOLENCE,UNKNOWN,2/10/2022 1702,1/24/2022 0000,2/10/2022 1702,2022-000220,UNFOUNDED
ASSAULT,CITY OF OXFORD : BUSINESS : CORNER BAR,2/11/2022 0002,2/10/2022 2100,2/10/2022 2230,2022-000221,CLOSED. REFERRED TO OTHER LE AGENCY
MEDICAL : ASSIST,CITY OF OXFORD : BUSINESS : CORNER BAR,2/11/2022 0002,2/10/2022 2100,2/10/2022 2230,2022-000221,CLOSED. REFERRED TO OTHER LE AGENCY
SEX OFFENSE,CITY OF OXFORD : BUSINESS : CORNER BAR,2/11/2022 0002,2/10/2022 2100,2/10/2022 2230,2022-000221,CLOSED. REFERRED TO OTHER LE AGENCY
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,2/11/2022 0026,2/11/2022 0026,2/11/2022 0115,2022-000223,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,2/11/2022 0026,2/11/2022 0026,2/11/2022 0115,2022-000223,CLOSED
DISORDERLY CONDUCT : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,2/11/2022 0026,2/11/2022 0026,2/11/2022 0115,2022-000223,CLOSED
SEX OFFENSE : RAPE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAMILTON HALL,2/11/2022 0042,8/24/2021 0001,8/24/2021 0300,2022-000222,OPEN
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : HIGH ST (E. 200-899 BLK),2/11/2022 0351,2/11/2022 0351,2/11/2022 0425,2022-000224,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,2/11/2022 1002,2/2/2022 1200,2/15/2022 1200,2022-000226,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,2/11/2022 1003,2/11/2022 1200,2/11/2022 1430,2022-000227,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,2/11/2022 1003,2/11/2022 0745,2/11/2022 1300,2022-000228,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : CHESTNUT FIELDS,2/11/2022 1105,2/1/2022 1300,2/6/2022 1245,2022-000229,CLOSED
