IncidentType,Location,ReportedTime,IncidentStart,IncidentEnd,CaseNumber,Disposition
TRAFFIC LAW VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : IRVIN DRIVE,2/1/2020 2036,2/1/2020 2036,2/1/2020 2036,2020-000126,CLOSED.  UTT/UTC ISSUED.
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,2/2/2020 0010,2/2/2020 0010,2/2/2020 0010,2020-000128,CLOSED
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,2/2/2020 0010,2/2/2020 0010,2/2/2020 0010,2020-000128,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,2/2/2020 0043,2/2/2020 0043,2/2/2020 0043,2020-000129,CLOSED
TRAFFIC LAW VIOLATION : OPERATING A VEHICLE UNDER THE INFLUENCE,CITY OF OXFORD : OXFORD POLICE DEPARTMENT,2/2/2020 0402,2/2/2020 0402,2/2/2020 0402,2020-000130,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,2/2/2020 0752,2/1/2020 1600,2/2/2020 0800,2020-000131,CLOSED
MEDICAL : EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : MCFARLAND HALL,2/2/2020 1444,2/2/2020 1430,2/2/2020 1444,2020-000132,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,2/2/2020 2147,2/2/2020 2147,2/2/2020 2147,2020-000133,CLOSED
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,2/2/2020 2217,2/2/2020 2217,2/2/2020 2217,2020-000134,CLOSED. REFERRED TO COMMUNITY STANDARDS
DRUG VIOLATION : POSSESSION OF DRUGS,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,2/2/2020 2217,2/2/2020 2217,2/2/2020 2217,2020-000134,CLOSED. REFERRED TO COMMUNITY STANDARDS
DRUG VIOLATION : DRUG PARAPHERNALIA OFFENSES,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,2/2/2020 2217,2/2/2020 2217,2/2/2020 2217,2020-000134,CLOSED. REFERRED TO COMMUNITY STANDARDS
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,2/2/2020 2217,2/2/2020 2217,2/2/2020 2217,2020-000134,CLOSED. REFERRED TO COMMUNITY STANDARDS
MEDICAL : EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,2/2/2020 2311,2/2/2020 2311,2/2/2020 2311,2020-000135,CLOSED
WELFARE CHECK,CITY OF OXFORD,2/2/2020 2337,2/2/2020 2337,2/2/2020 2337,2020-000136,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : RICHARD HALL,2/3/2020 0309,2/3/2020 0309,2/3/2020 0309,2020-000137,CLOSED. REFERRED TO COMMUNITY STANDARDS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : RICHARD HALL,2/3/2020 0309,2/3/2020 0309,2/3/2020 0309,2020-000137,CLOSED. REFERRED TO COMMUNITY STANDARDS
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,2/3/2020 1004,1/31/2020 0900,2/3/2020 0945,2020-000138,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,2/3/2020 1004,1/31/2020 0900,2/3/2020 0945,2020-000138,CLOSED
NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,2/3/2020 1038,11/1/2019 1700,1/31/2020 1715,2020-000139,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,2/3/2020 1126,2/3/2020 1126,2/3/2020 1147,2020-000140,CLOSED
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,2/3/2020 1253,1/30/2020 1800,1/30/2020 2359,2020-000141,CLOSED. REFERRED TO COMMUNITY STANDARDS
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,2/3/2020 1924,2/3/2020 1924,2/3/2020 1924,2020-000142,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,2/3/2020 2327,2/3/2020 2327,2/3/2020 2327,2020-000143,CLOSED
WARRANT SERVICE,OTHER JURISDICTION,2/4/2020 0140,2/4/2020 0140,2/4/2020 0240,2020-000144,CLOSED.  CLEARED BY ARREST
STALKING,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,2/4/2020 0332,9/30/2019 0000,2/4/2020 0332,2020-000156,OPEN
MENACING,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,2/4/2020 1217,1/31/2020 1300,2/4/2020 1200,2020-000145,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,2/4/2020 1402,2/4/2020 1402,2/4/2020 1420,2020-000146,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,2/4/2020 1603,2/4/2020 1600,2/4/2020 1645,2020-000147,CLOSED
SEX OFFENSE : RAPE (Count 1),MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,2/4/2020 1605,11/1/2019 1200,2/4/2020 1200,2020-000148,OPEN
SEX OFFENSE : RAPE (Count 2),MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,2/4/2020 1605,11/1/2019 1200,2/4/2020 1200,2020-000148,OPEN
SEX OFFENSE : RAPE (Count 3),MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,2/4/2020 1605,11/1/2019 1200,2/4/2020 1200,2020-000148,OPEN
SEX OFFENSE : RAPE (Count 4),MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,2/4/2020 1605,11/1/2019 1200,2/4/2020 1200,2020-000148,OPEN
DATING VIOLENCE (Count 1),MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,2/4/2020 1605,11/1/2019 1200,2/4/2020 1200,2020-000148,OPEN
DATING VIOLENCE (Count 2),MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,2/4/2020 1605,11/1/2019 1200,2/4/2020 1200,2020-000148,OPEN
DATING VIOLENCE (Count 3),MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,2/4/2020 1605,11/1/2019 1200,2/4/2020 1200,2020-000148,OPEN
DATING VIOLENCE (Count 4),MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,2/4/2020 1605,11/1/2019 1200,2/4/2020 1200,2020-000148,OPEN
MISUSE OF CREDIT CARDS,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,2/4/2020 1649,2/3/2020 2013,2/3/2020 2015,2020-000149,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,2/4/2020 1803,2/4/2020 1803,2/4/2020 1803,2020-000150,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : RECREATIONAL SPORTS CENTER,2/4/2020 1837,2/4/2020 0615,2/4/2020 0645,2020-000151,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,2/4/2020 2049,2/4/2020 2049,2/4/2020 2049,2020-000152,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MAPLESTREET STATION,2/4/2020 2131,1/28/2020 0900,1/28/2020 1700,2020-000153,OPEN
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : REID HALL,2/4/2020 2311,2/4/2020 2311,2/4/2020 2311,2020-000154,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : WITHROW HALL,2/5/2020 0024,2/5/2020 0024,2/5/2020 0040,2020-000155,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,2/5/2020 1401,2/3/2020 1500,2/5/2020 1400,2020-000157,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MINNICH HALL,2/5/2020 1515,2/5/2020 1515,2/5/2020 1515,2020-000158,CLOSED
SEX OFFENSE,MIAMI UNIVERSITY : OXFORD CAMPUS : WITHROW HALL,2/5/2020 1608,12/12/2019 0200,12/12/2019 0330,2020-000159,UNFOUNDED
DRUG VIOLATION : POSSESSION OF DRUGS,MIAMI UNIVERSITY : OXFORD CAMPUS : STONEBRIDGE HALL,2/5/2020 2020,2/5/2020 2020,2/5/2020 2020,2020-000160,CLOSED
DRUG VIOLATION : DRUG PARAPHERNALIA OFFENSES,MIAMI UNIVERSITY : OXFORD CAMPUS : STONEBRIDGE HALL,2/5/2020 2020,2/5/2020 2020,2/5/2020 2020,2020-000160,CLOSED
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : STONEBRIDGE HALL,2/5/2020 2020,2/5/2020 2020,2/5/2020 2020,2020-000160,CLOSED
STALKING,MIAMI UNIVERSITY,2/5/2020 2046,8/26/2019 0000,2/5/2020 2046,2020-000161,UNFOUNDED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : MIAMI INN,2/6/2020 1121,2/6/2020 1121,2/6/2020 1121,2020-000162,CLOSED
STALKING,MIAMI UNIVERSITY : OXFORD CAMPUS,2/6/2020 1415,8/26/2019 0000,2/6/2020 1415,2020-000163,UNFOUNDED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,2/6/2020 1905,2/6/2020 1905,2/6/2020 1905,2020-000164,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : STONEBRIDGE HALL,2/6/2020 2032,2/6/2020 2032,2/6/2020 2032,2020-000165,CLOSED
TRAFFIC LAW VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HIGH ST (E. 200-899 BLK),2/6/2020 2053,2/6/2020 2053,2/6/2020 2053,2020-000166,CLOSED.  UTT/UTC ISSUED.
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,2/6/2020 2133,2/6/2020 2133,2/6/2020 2133,2020-000167,CLOSED
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : ETHRIDGE HALL,2/6/2020 2346,2/6/2020 2346,2/6/2020 2346,2020-000168,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,CITY OF OXFORD : HIGH ST,2/7/2020 0156,2/7/2020 0156,2/7/2020 0156,2020-000169,CLOSED.  CLEARED BY SUMMONS
POSSESSING CRIMINAL TOOLS,CITY OF OXFORD : HIGH ST,2/7/2020 0156,2/7/2020 0156,2/7/2020 0156,2020-000169,CLOSED.  CLEARED BY SUMMONS
DRUG VIOLATION : VERBAL WARNING,CITY OF OXFORD : HIGH ST,2/7/2020 0156,2/7/2020 0156,2/7/2020 0156,2020-000169,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : FARMER SCHOOL OF BUSINESS,2/7/2020 0354,2/7/2020 0354,2/7/2020 0354,2020-000170,CLOSED.  CLEARED BY SUMMONS
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,2/7/2020 1121,2/7/2020 1121,2/7/2020 1140,2020-000171,CLOSED
NON-CRIMINAL COMPLAINT,OTHER JURISDICTION,2/7/2020 1521,2/3/2020 1521,2/3/2020 1521,2020-000172,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,2/7/2020 2113,2/7/2020 2113,2/7/2020 2113,2020-000173,CLOSED
WARRANT SERVICE,CITY OF OXFORD : CHESTNUT ST,2/7/2020 2352,2/7/2020 2352,2/7/2020 2352,2020-000174,CLOSED.  CLEARED BY ARREST
TRAFFIC LAW VIOLATION : DRIVING UNDER SUSPENSION,CITY OF OXFORD : CHESTNUT ST,2/7/2020 2352,2/7/2020 2352,2/7/2020 2352,2020-000174,CLOSED.  CLEARED BY ARREST
TRAFFIC LAW VIOLATION,CITY OF OXFORD : CHESTNUT ST,2/7/2020 2352,2/7/2020 2352,2/7/2020 2352,2020-000174,CLOSED.  CLEARED BY ARREST
DRUG VIOLATION : VERBAL WARNING,CITY OF OXFORD : CHESTNUT ST,2/7/2020 2352,2/7/2020 2352,2/7/2020 2352,2020-000174,CLOSED.  CLEARED BY ARREST
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : WITHROW HALL,2/8/2020 0123,2/8/2020 0123,2/8/2020 0123,2020-000175,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : WITHROW HALL,2/8/2020 0234,2/8/2020 0234,2/8/2020 0234,2020-000176,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,2/8/2020 0304,2/8/2020 0304,2/8/2020 0304,2020-000177,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : LAWS HALL,2/8/2020 0749,2/8/2020 0749,2/8/2020 0800,2020-000178,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : EVANS SCHOLARS,2/8/2020 1209,2/8/2020 1209,2/8/2020 1215,2020-000180,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,2/8/2020 1210,2/8/2020 1200,2/8/2020 1245,2020-000179,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,2/8/2020 1319,2/8/2020 1319,2/8/2020 1335,2020-000181,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,2/8/2020 2310,2/8/2020 1900,2/8/2020 2300,2020-000182,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,2/9/2020 0100,2/9/2020 0100,2/9/2020 0118,2020-000183,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : FARMER SCHOOL OF BUSINESS,2/9/2020 0217,2/9/2020 0217,2/9/2020 0247,2020-000184,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,2/9/2020 0251,2/9/2020 0251,2/9/2020 0325,2020-000185,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,2/9/2020 0251,2/9/2020 0251,2/9/2020 0325,2020-000185,CLOSED. REFERRED TO COMMUNITY STANDARDS
MISSING PERSON,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,2/9/2020 0447,2/9/2020 0447,2/9/2020 0447,2020-000186,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : LAWS HALL,2/9/2020 0828,2/9/2020 0828,2/9/2020 0839,2020-000187,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,2/9/2020 1008,2/8/2020 1600,2/9/2020 1010,2020-000188,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,2/9/2020 1231,2/8/2020 1600,2/9/2020 0930,2020-000189,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : STUDENT ATHLETE DEVELOPMENT CTR,2/9/2020 1253,2/9/2020 1250,2/9/2020 1257,2020-000190,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : WITHROW HALL,2/9/2020 1953,2/9/2020 1953,2/9/2020 1953,2020-000191,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,2/9/2020 2220,2/9/2020 2220,2/9/2020 2236,2020-000192,CLOSED
FORGERY,MIAMI UNIVERSITY : OXFORD CAMPUS : NELLIE CRAIG WALKER HALL (FKA CAMPUS AVENUE BLDG),2/10/2020 1500,10/1/2018 1300,12/31/2019 1500,2020-000269,CLOSED
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,2/11/2020 0021,2/11/2020 0021,2/11/2020 0021,2020-000193,CLOSED. REFERRED TO COMMUNITY STANDARDS
TRAFFIC LAW VIOLATION,OTHER JURISDICTION,2/11/2020 0316,2/11/2020 0316,2/11/2020 0316,2020-000194,CLOSED
UNWANTED COMMUNICATION,MIAMI UNIVERSITY : OXFORD CAMPUS,2/11/2020 1406,11/1/2019 0100,2/11/2020 1300,2020-000195,OPEN
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,2/11/2020 1512,2/7/2020 0815,2/7/2020 0950,2020-000196,CLOSED
TRAFFIC LAW VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : SPRING ST (E. 200-799 BLK),2/11/2020 2007,2/11/2020 2007,2/11/2020 2007,2020-000197,CLOSED.  UTT/UTC ISSUED.
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,2/11/2020 2149,2/11/2020 2149,2/11/2020 2149,2020-000199,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,2/11/2020 2220,2/11/2020 2220,2/11/2020 2255,2020-000198,CLOSED
TRAFFIC LAW VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : PATTERSON AVE (S. 0-899 BLK),2/12/2020 0000,2/12/2020 0000,2/12/2020 0000,2020-000200,CLOSED.  UTT/UTC ISSUED.
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERGENCY BLUE LIGHT PHONE : FARMER / SYMMES,2/12/2020 0235,2/12/2020 0235,2/12/2020 0235,2020-000201,CLOSED.  CLEARED BY SUMMONS
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERGENCY BLUE LIGHT PHONE : FARMER / SYMMES,2/12/2020 0235,2/12/2020 0235,2/12/2020 0235,2020-000201,CLOSED.  CLEARED BY SUMMONS
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MARCUM HOTEL AND CONFERENCE CENTER,2/12/2020 0847,2/12/2020 0847,2/12/2020 0910,2020-000202,CLOSED
SEX OFFENSE,CITY OF OXFORD,2/12/2020 0935,11/10/2017 0000,11/10/2017 0000,2020-000211,CLOSED. REFERRED TO OTHER LE AGENCY
TRAFFIC CRASH,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,2/12/2020 1623,2/12/2020 1623,2/12/2020 1623,2020-000203,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,2/12/2020 1740,2/12/2020 1740,2/12/2020 1740,2020-000204,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : BACHELOR HALL,2/12/2020 1812,2/12/2020 1812,2/12/2020 1900,2020-000205,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : IRVIN DRIVE,2/12/2020 1935,2/12/2020 1935,2/12/2020 1935,2020-000206,CLOSED
TRAFFIC CRASH,MIAMI UNIVERSITY : OXFORD CAMPUS : IRVIN DRIVE,2/12/2020 1935,2/12/2020 1935,2/12/2020 1935,2020-000206,CLOSED
NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,2/12/2020 2217,2/9/2020 0000,2/9/2020 0015,2020-000207,CLOSED
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,2/12/2020 2256,2/12/2020 2256,2/12/2020 2256,2020-000208,CLOSED. REFERRED TO COMMUNITY STANDARDS
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : PRESIDENTS HALL,2/13/2020 0004,2/12/2020 2304,2/13/2020 0045,2020-000209,CLOSED. REFERRED TO COMMUNITY STANDARDS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : PRESIDENTS HALL,2/13/2020 0004,2/12/2020 2304,2/13/2020 0045,2020-000209,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : PRESIDENTS HALL,2/13/2020 0004,2/12/2020 2304,2/13/2020 0045,2020-000209,CLOSED. REFERRED TO COMMUNITY STANDARDS
SUSPICIOUS ACTIVITY,MIAMI UNIVERSITY : OXFORD CAMPUS : GARDEN COMMONS DINING HALL,2/13/2020 0942,2/13/2020 0942,2/13/2020 0942,2020-000210,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : GARDEN COMMONS DINING HALL,2/13/2020 0942,2/13/2020 0942,2/13/2020 0942,2020-000210,CLOSED
INFORMATION,CITY OF OXFORD : SPRING ST,2/13/2020 1636,2/12/2020 0940,2/12/2020 0940,2020-000212,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,2/13/2020 2344,2/13/2020 2344,2/13/2020 2344,2020-000213,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,2/13/2020 2344,2/13/2020 2344,2/13/2020 2344,2020-000213,CLOSED. REFERRED TO COMMUNITY STANDARDS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : ANDERSON HALL,2/14/2020 0024,2/14/2020 0024,2/14/2020 0024,2020-000214,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,2/14/2020 0029,2/14/2020 0029,2/14/2020 0029,2020-000216,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,2/14/2020 0029,2/14/2020 0029,2/14/2020 0029,2020-000216,CLOSED. REFERRED TO COMMUNITY STANDARDS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,2/14/2020 0029,2/14/2020 0029,2/14/2020 0029,2020-000215,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,2/14/2020 0029,2/14/2020 0029,2/14/2020 0029,2020-000215,CLOSED. REFERRED TO COMMUNITY STANDARDS
WARRANT SERVICE,OTHER JURISDICTION,2/14/2020 0145,2/14/2020 0145,2/14/2020 0145,2020-000217,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,2/14/2020 0405,2/14/2020 0405,2/14/2020 0420,2020-000218,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,2/14/2020 0813,2/14/2020 0813,2/14/2020 0830,2020-000219,CLOSED.  CLEARED BY SUMMONS
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : RECREATIONAL SPORTS CENTER,2/14/2020 0940,2/14/2020 0940,2/14/2020 0940,2020-000220,CLOSED
TRAFFIC CRASH,MIAMI UNIVERSITY : OXFORD CAMPUS : WITHROW LANE,2/14/2020 1005,2/14/2020 1005,2/14/2020 1005,2020-000222,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,2/14/2020 1023,2/13/2020 1600,2/14/2020 1025,2020-000221,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : LAWS HALL,2/14/2020 1715,2/14/2020 1715,2/14/2020 1715,2020-000223,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,2/14/2020 1848,2/14/2020 1848,2/14/2020 1848,2020-000224,CLOSED
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : PRESIDENTS HALL,2/14/2020 1934,2/14/2020 1934,2/14/2020 2023,2020-000225,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : PATTERSON AVE (S. 0-899 BLK),2/14/2020 2107,2/14/2020 2107,2/14/2020 2107,2020-000226,CLOSED.  CLEARED BY ARREST
TRAFFIC CRASH,MIAMI UNIVERSITY : OXFORD CAMPUS : PATTERSON AVE (S. 0-899 BLK),2/14/2020 2107,2/14/2020 2107,2/14/2020 2107,2020-000226,CLOSED.  CLEARED BY ARREST
TRAFFIC LAW VIOLATION : OPERATING A VEHICLE UNDER THE INFLUENCE,MIAMI UNIVERSITY : OXFORD CAMPUS : PATTERSON AVE (S. 0-899 BLK),2/14/2020 2107,2/14/2020 2107,2/14/2020 2107,2020-000226,CLOSED.  CLEARED BY ARREST
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,2/14/2020 2314,2/14/2020 2314,2/14/2020 2330,2020-000227,CLOSED
TRAFFIC LAW VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : PATTERSON AVE (S. 0-899 BLK),2/14/2020 2315,2/14/2020 2315,2/15/2020 2315,2020-000228,CLOSED.  UTT/UTC ISSUED.
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : MCFARLAND HALL,2/15/2020 0103,2/15/2020 0103,2/15/2020 0206,2020-000229,CLOSED.  CLEARED BY SUMMONS
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,2/15/2020 0213,2/15/2020 0213,2/15/2020 0238,2020-000230,CLOSED.  CLEARED BY SUMMONS
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : LOGAN LODGE,2/15/2020 1600,2/15/2020 1600,2/15/2020 1630,2020-000231,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,2/15/2020 1804,2/15/2020 1804,2/15/2020 1852,2020-000232,CLOSED
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,2/16/2020 0136,2/16/2020 0136,2/16/2020 0202,2020-000233,CLOSED.  CLEARED BY SUMMONS
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,2/16/2020 0136,2/16/2020 0136,2/16/2020 0202,2020-000233,CLOSED.  CLEARED BY SUMMONS
