IncidentType,Location,ReportedTime,IncidentStart,IncidentEnd,CaseNumber,Disposition
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,2/9/2019 0304,2/9/2019 0304,2/9/2019 0335,2019-000138,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,2/9/2019 0304,2/9/2019 0304,2/9/2019 0335,2019-000138,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MINNICH HALL,2/9/2019 1353,2/9/2019 1353,2/9/2019 1415,2019-000139,CLOSED
DISORDERLY CONDUCT : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : MINNICH HALL,2/9/2019 1353,2/9/2019 1353,2/9/2019 1415,2019-000139,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,2/9/2019 2228,2/9/2019 2228,2/9/2019 2245,2019-000140,CLOSED
ASSAULT,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,2/10/2019 0004,2/9/2019 2330,2/9/2019 2340,2019-000141,CLOSED.  CLEARED BY ARREST
DATING VIOLENCE,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,2/10/2019 0004,2/9/2019 2330,2/9/2019 2340,2019-000141,CLOSED.  CLEARED BY ARREST
PSYCHOLOGICAL EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,2/10/2019 0116,2/10/2019 0116,2/10/2019 0220,2019-000142,CLOSED
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,2/10/2019 0225,2/10/2019 0225,2/10/2019 0225,2019-000143,CLOSED.  CLEARED BY SUMMONS
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,2/10/2019 0225,2/10/2019 0225,2/10/2019 0225,2019-000143,CLOSED.  CLEARED BY SUMMONS
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,2/10/2019 0326,2/10/2019 0326,2/10/2019 0326,2019-000144,CLOSED.  CLEARED BY SUMMONS
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,2/10/2019 0813,2/10/2019 0813,2/10/2019 0844,2019-000145,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,2/10/2019 0813,2/10/2019 0813,2/10/2019 0844,2019-000145,CLOSED
TRAFFIC CRASH,CITY OF OXFORD : PATTERSON AVE,2/10/2019 1143,2/10/2019 1143,2/10/2019 1143,2019-000146,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : DITMER PARKING LOT,2/10/2019 1440,2/10/2019 1440,2/10/2019 1459,2019-000147,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : WITHROW HALL,2/10/2019 1544,2/10/2019 1544,2/10/2019 1544,2019-000148,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,2/10/2019 1600,2/10/2019 1600,2/10/2019 1625,2019-000149,OPEN
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,2/10/2019 1600,2/10/2019 1600,2/10/2019 1625,2019-000149,OPEN
DRUG VIOLATION : DRUG PARAPHERNALIA OFFENSES,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,2/10/2019 1600,2/10/2019 1600,2/10/2019 1625,2019-000149,OPEN
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,2/10/2019 1933,2/10/2019 1933,2/10/2019 1933,2019-000150,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,2/10/2019 1956,2/10/2019 1956,2/10/2019 1956,2019-000151,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,2/11/2019 0013,2/11/2019 0013,2/11/2019 0013,2019-000152,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : WESTERN DINING,2/11/2019 1922,2/11/2019 1922,2/11/2019 1922,2019-000154,CLOSED
PSYCHOLOGICAL EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,2/11/2019 2124,2/11/2019 2045,2/11/2019 2202,2019-000155,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : YOUNG HALL (FKA BEECHWOODS HALL),2/11/2019 2300,2/11/2019 1200,2/11/2019 1700,2019-000156,CLOSED
BURGLARY,MIAMI UNIVERSITY : OXFORD CAMPUS : SHIDELER HALL,2/12/2019 1022,2/4/2019 1200,2/12/2019 1022,2019-000157,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : SHIDELER HALL,2/12/2019 1022,2/4/2019 1200,2/12/2019 1022,2019-000157,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,2/12/2019 2212,2/12/2019 2200,2/12/2019 2212,2019-000158,CLOSED
CRIMINAL TRESPASS,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,2/13/2019 1106,2/13/2019 1106,2/13/2019 1106,2019-000159,CLOSED
SEX OFFENSE : RAPE,MIAMI UNIVERSITY : OXFORD CAMPUS,2/13/2019 1318,2/7/2019 2318,2/7/2019 2343,2019-000160,OPEN
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,2/13/2019 1604,2/13/2019 1600,2/13/2019 1700,2019-000161,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,2/13/2019 1742,2/13/2019 1430,2/13/2019 1730,2019-000162,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : LAWS HALL,2/14/2019 0108,2/14/2019 0108,2/14/2019 0115,2019-000163,CLOSED
TRAFFIC CRASH,CITY OF OXFORD : OXFORD TRENTON  RD SR73,2/14/2019 0811,2/14/2019 0811,2/14/2019 0811,2019-000164,CLOSED.  UTT/UTC ISSUED.
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MACMILLAN HALL,2/14/2019 1113,2/14/2019 1113,2/14/2019 1113,2019-000165,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : LEWIS PLACE,2/14/2019 1236,2/14/2019 1208,2/14/2019 1210,2019-000166,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,2/14/2019 1632,2/14/2019 1633,2/14/2019 1650,2019-000167,CLOSED
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,2/14/2019 2359,2/14/2019 2359,2/15/2019 0043,2019-000168,CLOSED.  CLEARED BY SUMMONS
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,2/14/2019 2359,2/14/2019 2359,2/15/2019 0043,2019-000168,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,CITY OF OXFORD : MAIN ST,2/15/2019 0158,2/15/2019 0158,2/15/2019 0158,2019-000169,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,2/15/2019 0203,2/15/2019 0200,2/15/2019 0203,2019-000170,CLOSED
TELECOMMUNICATIONS FRAUD,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,2/15/2019 0900,2/13/2019 0000,2/13/2019 2359,2019-000173,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,2/15/2019 0900,2/13/2019 0000,2/13/2019 2359,2019-000173,CLOSED
TRAFFIC CRASH,MIAMI UNIVERSITY : OXFORD CAMPUS : MAPLESTREET STATION,2/15/2019 1112,2/15/2019 1110,2/15/2019 1215,2019-000174,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : CAMPUS AVENUE PARKING GARAGE,2/15/2019 1119,2/15/2019 1045,2/15/2019 1046,2019-000175,CLOSED
MISUSE OF CREDIT CARDS,MIAMI UNIVERSITY : OXFORD CAMPUS : NELLIE CRAIG WALKER HALL (FKA CAMPUS AVENUE BLDG),2/15/2019 1330,1/23/2019 2147,1/23/2019 2147,2019-000176,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : LEWIS PLACE,2/15/2019 1538,2/15/2019 1530,2/15/2019 1540,2019-000177,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : BLANCHARD HOUSE,2/15/2019 1638,2/14/2019 2200,2/15/2019 1100,2019-000178,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,2/15/2019 2127,2/15/2019 2127,2/15/2019 2145,2019-000179,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,2/15/2019 2245,2/15/2019 2245,2/15/2019 2245,2019-000180,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,2/16/2019 0012,2/16/2019 0012,2/16/2019 0012,2019-000181,CLOSED.  CLEARED BY ARREST
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,2/16/2019 0034,2/16/2019 0034,2/16/2019 0100,2019-000182,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,2/16/2019 0034,2/16/2019 0034,2/16/2019 0100,2019-000182,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,2/16/2019 0114,2/16/2019 0020,2/16/2019 0114,2019-000183,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : NORTH CAMPUS PARKING GARAGE,2/16/2019 0137,2/16/2019 0137,2/16/2019 0137,2019-000184,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,2/16/2019 0215,2/16/2019 0215,2/16/2019 0245,2019-000185,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,2/16/2019 0215,2/16/2019 0215,2/16/2019 0245,2019-000185,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,2/16/2019 0336,2/16/2019 0336,2/16/2019 0336,2019-000186,CLOSED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : PATTERSON AVE,2/16/2019 2305,2/16/2019 2305,2/16/2019 2305,2019-000188,CLOSED.  UTT/UTC ISSUED.
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,2/17/2019 0019,2/17/2019 0019,2/17/2019 0019,2019-000189,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : MCFARLAND HALL,2/17/2019 0138,2/17/2019 0138,2/17/2019 0138,2019-000190,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : MCFARLAND HALL,2/17/2019 0138,2/17/2019 0138,2/17/2019 0138,2019-000190,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : STONEBRIDGE HALL,2/17/2019 0206,2/17/2019 0206,2/17/2019 0206,2019-000191,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : STONEBRIDGE HALL,2/17/2019 0206,2/17/2019 0206,2/17/2019 0206,2019-000191,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,2/17/2019 0604,2/16/2019 0600,2/17/2019 0604,2019-000192,CLOSED
MISUSE OF CREDIT CARDS,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,2/17/2019 2255,2/17/2019 2218,2/17/2019 2218,2019-000193,OPEN
TRAFFIC LAW VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : WESTERN DRIVE,2/18/2019 0258,2/18/2019 0258,2/18/2019 0258,2019-000194,CLOSED.  UTT/UTC ISSUED.
ALARM,MIAMI UNIVERSITY,2/18/2019 0756,2/18/2019 0756,2/18/2019 0756,2019-000195,CLOSED
PROPERTY : DAMAGE,CITY OF OXFORD : SPRING ST,2/18/2019 0936,2/18/2019 0936,2/18/2019 0936,2019-000196,CLOSED
PSYCHOLOGICAL EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : HILLCREST HALL,2/18/2019 1435,2/18/2019 1435,2/18/2019 1435,2019-000198,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : HALL AUDITORIUM,2/18/2019 1449,2/18/2019 1449,2/18/2019 1449,2019-000197,CLOSED
PSYCHOLOGICAL EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : FARMER SCHOOL OF BUSINESS,2/18/2019 1812,2/18/2019 1812,2/18/2019 1812,2019-000199,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : BLANCHARD HOUSE,2/18/2019 2042,2/18/2019 2042,2/18/2019 2042,2019-000200,CLOSED
SEX OFFENSE : RAPE,MIAMI UNIVERSITY : OXFORD CAMPUS : NON CAMPUS PROPERTY : FRATERNITIES,2/19/2019 0630,2/16/2019 1800,2/17/2019 0600,2019-000202,CLOSED. REFERRED TO OTHER LE AGENCY
TRAFFIC CRASH,CITY OF OXFORD : SYCAMORE ST,2/19/2019 0654,2/19/2019 0654,2/19/2019 0825,2019-000201,CLOSED
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,2/19/2019 1309,2/19/2019 1312,2/19/2019 1330,2019-000204,CLOSED. REFERRED TO COMMUNITY STANDARDS
TELECOMMUNICATIONS HARASSMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : WELLS HALL,2/19/2019 1354,2/19/2019 1354,2/19/2019 1354,2019-000205,CLOSED.  HANDLED BY RESIDENCE LIFE STAFF
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,2/19/2019 1505,2/19/2019 1500,2/19/2019 1615,2019-000206,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : WELLS HALL,2/19/2019 1906,2/19/2019 1900,2/19/2019 1920,2019-000207,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,2/19/2019 2254,2/19/2019 2254,2/19/2019 2315,2019-000208,CLOSED. REFERRED TO COMMUNITY STANDARDS
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,2/20/2019 0203,2/20/2019 0203,2/20/2019 0203,2019-000209,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,2/20/2019 0440,2/20/2019 0440,2/20/2019 0500,2019-000210,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : PRESIDENTS HALL,2/20/2019 0824,2/20/2019 0720,2/20/2019 0720,2019-000212,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,2/20/2019 1105,2/20/2019 1105,2/20/2019 1105,2019-000211,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : RECREATIONAL SPORTS CENTER,2/20/2019 1150,2/20/2019 1100,2/20/2019 1150,2019-000213,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : RECREATIONAL SPORTS CENTER,2/20/2019 1150,2/20/2019 1100,2/20/2019 1150,2019-000213,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,2/20/2019 1639,2/20/2019 1639,2/20/2019 1658,2019-000214,CLOSED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : PATTERSON AVE,2/20/2019 1901,2/20/2019 1900,2/20/2019 1915,2019-000215,CLOSED.  UTT/UTC ISSUED.
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : EVANS SCHOLARS,2/20/2019 2121,2/20/2019 1945,2/20/2019 2045,2019-000216,OPEN
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,2/21/2019 0044,2/21/2019 0044,2/21/2019 0044,2019-000217,CLOSED
STALKING,MIAMI UNIVERSITY,2/21/2019 1014,2/18/2019 0000,2/18/2019 0000,2019-000221,CLOSED. REFERRED TO COMMUNITY STANDARDS
FORGERY,MIAMI UNIVERSITY : OXFORD CAMPUS : MACMILLAN HALL,2/21/2019 1030,10/20/2018 0001,10/20/2018 2359,2019-000218,CLOSED.  CLEARED BY ARREST
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,2/21/2019 1148,2/21/2019 1100,2/21/2019 1200,2019-000219,CLOSED.  CLEARED BY ARREST
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,2/21/2019 1206,2/21/2019 1206,2/21/2019 1207,2019-000220,CLOSED.  CLEARED BY SUMMONS
CANINE DEPLOYMENT,OTHER JURISDICTION,2/21/2019 1444,2/21/2019 1500,2/21/2019 2115,2019-000222,CLOSED
DATING VIOLENCE,MIAMI UNIVERSITY : OXFORD CAMPUS : BISHOP HALL,2/21/2019 1613,Unknown,Unknown,2019-000223,UNFOUNDED
UNWANTED COMMUNICATION,MIAMI UNIVERSITY : OXFORD CAMPUS : WITHROW HALL,2/21/2019 1857,8/29/2018 1200,2/21/2019 1200,2019-000224,CLOSED. REFERRED TO COMMUNITY STANDARDS
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,2/21/2019 2035,2/21/2019 2030,2/21/2019 2030,2019-000225,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : RECREATIONAL SPORTS CENTER,2/21/2019 2119,2/21/2019 2005,2/21/2019 2100,2019-000226,OPEN
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : RECREATIONAL SPORTS CENTER,2/21/2019 2119,2/21/2019 2045,2/21/2019 2100,2019-000227,OPEN
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : PINES LODGE,2/22/2019 0125,2/22/2019 0125,2/22/2019 0125,2019-000228,CLOSED
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : MINNICH HALL,2/22/2019 0136,2/22/2019 0136,2/22/2019 0200,2019-000229,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : MINNICH HALL,2/22/2019 0136,2/22/2019 0136,2/22/2019 0200,2019-000229,CLOSED.  CLEARED BY SUMMONS
SUSPICIOUS ACTIVITY,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,2/22/2019 0806,2/22/2019 0806,2/22/2019 0816,2019-000230,CLOSED
SEX OFFENSE,MIAMI UNIVERSITY : OXFORD CAMPUS : NON CAMPUS PROPERTY : FRATERNITIES,2/22/2019 1445,2/16/2019 2300,2/17/2019 0200,2019-000251,CLOSED. REFERRED TO OTHER LE AGENCY
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,2/22/2019 2139,2/22/2019 2139,2/22/2019 2139,2019-000231,CLOSED.  CLEARED BY SUMMONS
CRIMINAL TRESPASS,MIAMI UNIVERSITY : OXFORD CAMPUS : PEFFER MEMORIAL PARK,2/22/2019 2307,2/22/2019 2307,2/22/2019 2307,2019-000232,CLOSED
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : PEFFER MEMORIAL PARK,2/22/2019 2307,2/22/2019 2307,2/22/2019 2307,2019-000232,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,2/23/2019 0014,2/23/2019 0014,2/23/2019 0014,2019-000233,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,2/23/2019 0033,2/23/2019 0033,2/23/2019 0033,2019-000234,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,2/23/2019 0033,2/23/2019 0033,2/23/2019 0033,2019-000234,CLOSED. REFERRED TO COMMUNITY STANDARDS
MEDICAL : ASSIST,MIAMI UNIVERSITY,2/23/2019 0043,2/23/2019 0043,2/23/2019 0043,2019-000237,CLOSED
PSYCHOLOGICAL EMERGENCY,MIAMI UNIVERSITY,2/23/2019 0043,2/23/2019 0043,2/23/2019 0043,2019-000237,CLOSED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : PATTERSON AVE,2/23/2019 0133,2/23/2019 0133,2/23/2019 0133,2019-000235,CLOSED.  UTT/UTC ISSUED.
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,2/23/2019 0151,2/23/2019 0151,2/23/2019 0151,2019-000236,CLOSED.  CLEARED BY SUMMONS
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : LAWS HALL,2/23/2019 0910,2/23/2019 0910,2/23/2019 0930,2019-000238,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : MIAMI INN,2/23/2019 1012,2/23/2019 1027,2/23/2019 1031,2019-000239,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,2/23/2019 2332,2/23/2019 2332,2/23/2019 2332,2019-000240,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,2/23/2019 2348,2/23/2019 2348,2/23/2019 2348,2019-000241,OPEN
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : GEOTHERMAL ENERGY PLANT,2/24/2019 0006,2/24/2019 0006,2/24/2019 0006,2019-000242,CLOSED.  CLEARED BY SUMMONS
PSYCHOLOGICAL EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : GEOTHERMAL ENERGY PLANT,2/24/2019 0006,2/24/2019 0006,2/24/2019 0006,2019-000242,CLOSED.  CLEARED BY SUMMONS
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,2/24/2019 0028,2/23/2019 1730,2/24/2019 0028,2019-000243,CLOSED
NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : LOGAN LODGE,2/24/2019 0034,2/24/2019 0034,2/24/2019 0034,2019-000244,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,2/24/2019 0206,2/24/2019 0206,2/24/2019 0208,2019-000245,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,2/24/2019 1146,2/24/2019 0120,2/24/2019 0130,2019-000247,CLOSED.  CLEARED BY ARREST
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : ECOLOGY RESEARCH CENTER,2/24/2019 1523,2/24/2019 1523,2/24/2019 1550,2019-000248,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MAPLESTREET STATION,2/24/2019 1654,2/24/2019 1330,2/24/2019 1630,2019-000249,UNFOUNDED
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,2/24/2019 2128,2/24/2019 2128,2/24/2019 2150,2019-000250,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,2/25/2019 1120,8/7/2018 1200,2/22/2019 1400,2019-000252,CLOSED
MENACING,MIAMI UNIVERSITY : OXFORD CAMPUS : MAPLESTREET STATION,2/25/2019 2014,2/25/2019 1900,2/25/2019 2014,2019-000253,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,2/26/2019 0942,2/26/2019 0942,2/26/2019 0955,2019-000254,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : HARRISON HALL,2/26/2019 1255,2/26/2019 1255,2/26/2019 1255,2019-000255,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : NORTH CAMPUS PARKING GARAGE,2/26/2019 1646,2/24/2019 1100,2/26/2019 1100,2019-000256,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : BISHOP HALL,2/26/2019 1713,2/26/2019 1715,2/26/2019 1845,2019-000257,CLOSED
IDENTITY FRAUD,MIAMI UNIVERSITY : OXFORD CAMPUS : CENTER FOR PERFORMING ARTS,2/26/2019 1816,2/26/2019 1816,2/26/2019 1845,2019-000258,CLOSED.  CLEARED BY ARREST
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : CENTER FOR PERFORMING ARTS,2/26/2019 1816,2/26/2019 1816,2/26/2019 1845,2019-000258,CLOSED.  CLEARED BY ARREST
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : MINNICH HALL,2/27/2019 0224,2/27/2019 0224,2/27/2019 0224,2019-000259,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,2/27/2019 1708,2/5/2019 1200,2/27/2019 1708,2019-000261,CLOSED
IDENTITY FRAUD,MIAMI UNIVERSITY : OXFORD CAMPUS : PHILLIPS HALL,2/27/2019 1736,2/27/2019 1736,2/27/2019 1736,2019-000260,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : PHILLIPS HALL,2/27/2019 1736,2/27/2019 1736,2/27/2019 1736,2019-000260,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,2/27/2019 2056,2/27/2019 2056,2/27/2019 2112,2019-000262,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,2/27/2019 2218,2/27/2019 2218,2/27/2019 2218,2019-000263,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,2/27/2019 2257,2/27/2019 2257,2/27/2019 2257,2019-000264,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : MARTIN DINING HALL,2/28/2019 1102,2/28/2019 1102,2/28/2019 1120,2019-000265,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HILLCREST HALL,2/28/2019 1721,2/28/2019 1721,2/28/2019 1721,2019-000266,CLOSED
