IncidentType,Location,ReportedTime,IncidentStart,IncidentEnd,CaseNumber,Disposition
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,2/4/2017 0023,2/4/2017 0023,2/4/2017 0023,2017-000143,CLOSED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : HIGH ST,2/4/2017 0246,2/4/2017 0246,2/4/2017 0246,2017-000144,CLOSED.  UTT/UTC ISSUED.
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,2/4/2017 0257,2/4/2017 0257,2/4/2017 0322,2017-000145,CLOSED
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,2/4/2017 0257,2/4/2017 0257,2/4/2017 0322,2017-000145,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,2/4/2017 0320,2/4/2017 0320,2/4/2017 0335,2017-000146,CLOSED
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,2/4/2017 0320,2/4/2017 0320,2/4/2017 0335,2017-000146,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : MCFARLAND HALL,2/4/2017 1125,2/3/2017 1700,2/4/2017 1130,2017-000148,CLOSED
CRIMINAL MISCHIEF,CITY OF OXFORD : HIGH ST,2/4/2017 1133,2/4/2017 1133,2/4/2017 1133,2017-000147,OPEN
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,2/4/2017 1445,2/4/2017 1445,2/4/2017 1445,2017-000149,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,2/4/2017 1445,2/4/2017 1445,2/4/2017 1445,2017-000149,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,2/4/2017 1958,2/4/2017 1958,2/4/2017 2000,2017-000150,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : MCFARLAND HALL,2/5/2017 1550,2/4/2017 1700,2/5/2017 1600,2017-000151,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,2/5/2017 2206,2/5/2017 2206,2/5/2017 2206,2017-000153,CLOSED.  CLEARED BY ARREST
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,2/5/2017 2206,2/5/2017 2206,2/5/2017 2206,2017-000153,CLOSED.  CLEARED BY ARREST
PSYCHOLOGICAL EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,2/5/2017 2236,2/5/2017 2236,2/5/2017 2236,2017-000154,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,2/5/2017 2323,2/5/2017 2323,2/5/2017 2355,2017-000152,CLOSED
SEX OFFENSE : SEXUAL BATTERY,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,2/6/2017 0012,2/5/2017 0300,2/5/2017 0700,2017-000155,CLOSED.  CLEARED BY ARREST
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : MAPLESTREET STATION,2/6/2017 0829,2/6/2017 0700,2/6/2017 0859,2017-000156,CLOSED
TRAFFIC CRASH,MIAMI UNIVERSITY : OXFORD CAMPUS : COOK FIELD,2/6/2017 1422,2/6/2017 1422,2/6/2017 1422,2017-000157,CLOSED
SEX OFFENSE : SEXUAL IMPOSITION,CITY OF OXFORD,2/6/2017 1541,2/3/2017 0000,2/3/2017 0200,2017-000158,CLOSED. REFERRED TO OTHER LE AGENCY
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : ANDERSON HALL,2/6/2017 1547,2/5/2017 1300,2/5/2017 1400,2017-000159,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,2/6/2017 1957,2/6/2017 1957,2/6/2017 1957,2017-000160,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MAPLESTREET STATION,2/6/2017 2341,2/6/2017 2340,2/6/2017 2350,2017-000161,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : HUGHES LABORATORIES,2/7/2017 0729,2/7/2017 0729,2/7/2017 0729,2017-000162,CLOSED
PARKING VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : WELLS HALL,2/7/2017 1128,2/7/2017 1128,2/7/2017 1128,2017-000163,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,2/7/2017 1450,2/7/2017 1500,2/7/2017 1545,2017-000164,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,2/7/2017 2120,2/7/2017 2120,2/7/2017 2120,2017-000165,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MCFARLAND HALL,2/7/2017 2141,2/7/2017 2141,2/7/2017 2141,2017-000166,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : RECREATIONAL SPORTS CENTER,2/7/2017 2336,2/7/2017 2336,2/7/2017 2336,2017-000167,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,2/8/2017 1445,2/8/2017 1500,2/8/2017 1545,2017-000168,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,2/8/2017 1529,12/15/2016 0001,2/8/2017 1529,2017-000169,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,2/8/2017 1529,12/15/2016 0001,2/8/2017 1529,2017-000169,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,2/9/2017 0027,2/9/2017 0027,2/9/2017 0027,2017-000170,CLOSED
TELECOMMUNICATIONS HARASSMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : REID HALL,2/9/2017 1853,2/9/2017 1853,2/9/2017 1853,2017-000171,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,2/9/2017 2112,2/9/2017 2112,2/9/2017 2112,2017-000172,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,2/9/2017 2243,2/9/2017 2243,2/9/2017 2243,2017-000173,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,2/9/2017 2320,2/9/2017 2320,2/9/2017 2320,2017-000174,CLOSED
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,2/9/2017 2320,2/9/2017 2320,2/9/2017 2320,2017-000174,CLOSED
MEDICAL : ASSIST,CITY OF OXFORD : TALLAWANDA RD,2/9/2017 2354,2/9/2017 2354,2/9/2017 2354,2017-000175,CLOSED
ALCOHOL VIOLATION : GOOD SAMARITAN,CITY OF OXFORD : TALLAWANDA RD,2/9/2017 2354,2/9/2017 2354,2/9/2017 2354,2017-000175,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : PHILLIPS HALL,2/10/2017 0100,2/10/2017 0100,2/10/2017 0100,2017-000177,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : PHILLIPS HALL,2/10/2017 0100,2/10/2017 0100,2/10/2017 0100,2017-000177,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,2/10/2017 0103,2/10/2017 0103,2/10/2017 0123,2017-000176,CLOSED
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,2/10/2017 0103,2/10/2017 0103,2/10/2017 0123,2017-000176,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : MINNICH HALL,2/10/2017 0111,2/10/2017 0111,2/10/2017 0111,2017-000179,CLOSED
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : MINNICH HALL,2/10/2017 0111,2/10/2017 0111,2/10/2017 0111,2017-000179,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : MINNICH HALL,2/10/2017 0115,2/10/2017 0115,2/10/2017 0115,2017-000180,CLOSED
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : MINNICH HALL,2/10/2017 0115,2/10/2017 0115,2/10/2017 0115,2017-000180,CLOSED
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,2/10/2017 0126,2/10/2017 0126,2/10/2017 0126,2017-000178,CLOSED.  CLEARED BY SUMMONS
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,2/10/2017 0245,2/10/2017 0158,2/10/2017 0215,2017-000181,CLOSED
STALKING,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,2/10/2017 0245,2/10/2017 0158,2/10/2017 0215,2017-000181,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,2/10/2017 0317,2/10/2017 0317,2/10/2017 0317,2017-000182,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,2/10/2017 1003,2/10/2017 1003,2/10/2017 1003,2017-000183,CLOSED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : OAK ST,2/10/2017 1045,2/10/2017 1040,2/10/2017 1040,2017-000184,CLOSED.  UTT/UTC ISSUED.
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,2/10/2017 1138,2/9/2017 2000,2/10/2017 1130,2017-000185,CLOSED
MENACING,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,2/10/2017 1325,2/7/2017 1730,2/7/2017 1730,2017-000186,CLOSED.  REFERRED TO OESCR
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : CAMPUS AVENUE PARKING GARAGE,2/10/2017 1829,2/10/2017 1300,2/10/2017 1600,2017-000187,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,2/10/2017 2306,2/10/2017 2306,2/10/2017 2306,2017-000188,CLOSED.  CLEARED BY SUMMONS
DRUG VIOLATION : POSSESSION OF DRUGS,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,2/10/2017 2306,2/10/2017 2306,2/10/2017 2306,2017-000188,CLOSED.  CLEARED BY SUMMONS
DRUG VIOLATION : DRUG PARAPHERNALIA OFFENSES,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,2/10/2017 2306,2/10/2017 2306,2/10/2017 2306,2017-000188,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : ROUDEBUSH HALL,2/10/2017 2347,2/10/2017 2347,2/11/2017 0030,2017-000189,CLOSED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : HIGH ST,2/11/2017 0017,2/11/2017 0017,2/11/2017 0017,2017-000190,CLOSED.  UTT/UTC ISSUED.
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,2/11/2017 0046,2/11/2017 0046,2/11/2017 0046,2017-000191,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : SWING HALL,2/11/2017 0252,2/11/2017 0252,2/11/2017 0252,2017-000192,CLOSED
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : SWING HALL,2/11/2017 0252,2/11/2017 0252,2/11/2017 0252,2017-000192,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,2/11/2017 0333,2/11/2017 0333,2/11/2017 0333,2017-000193,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS,2/11/2017 0912,2/4/2017 1200,2/11/2017 0930,2017-000194,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,2/11/2017 1018,2/10/2017 1700,2/11/2017 0800,2017-000195,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,2/11/2017 2024,2/11/2017 2024,2/11/2017 2024,2017-000196,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : BENTON HALL,2/11/2017 2303,2/11/2017 2303,2/11/2017 2312,2017-000197,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : BENTON HALL,2/11/2017 2303,2/11/2017 2303,2/11/2017 2312,2017-000197,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : ANDERSON HALL,2/12/2017 0046,2/12/2017 0046,2/12/2017 0046,2017-000199,CLOSED
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : ANDERSON HALL,2/12/2017 0046,2/12/2017 0046,2/12/2017 0046,2017-000199,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,CITY OF OXFORD : BUSINESS : BRICK STREET,2/12/2017 0107,2/12/2017 0107,2/12/2017 0107,2017-000198,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,2/12/2017 0301,2/12/2017 0301,2/12/2017 0301,2017-000200,CLOSED.  CLEARED BY SUMMONS
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MCFARLAND HALL,2/12/2017 1121,2/12/2017 0200,2/12/2017 1030,2017-000201,OPEN
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,2/12/2017 1132,2/12/2017 1132,2/12/2017 1150,2017-000202,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : HUGHES LABORATORIES,2/13/2017 0339,2/13/2017 0339,2/13/2017 0339,2017-000203,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,2/13/2017 1118,2/13/2017 1118,2/13/2017 1150,2017-000204,CLOSED
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,2/13/2017 1904,2/13/2017 1904,2/13/2017 1904,2017-000205,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,2/13/2017 2043,2/13/2017 2043,2/13/2017 2043,2017-000206,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,2/13/2017 2212,2/13/2017 2212,2/13/2017 2215,2017-000208,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : RICHARD HALL,2/13/2017 2242,2/13/2017 2242,2/13/2017 2242,2017-000209,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,2/13/2017 2248,2/13/2017 2248,2/13/2017 2248,2017-000210,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MINNICH HALL,2/14/2017 0046,2/14/2017 0046,2/14/2017 0054,2017-000211,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,2/14/2017 1115,2/14/2017 1115,2/14/2017 1115,2017-000212,CLOSED
CANINE DEPLOYMENT,CITY OF OXFORD,2/14/2017 1229,2/14/2017 1229,2/14/2017 1400,2017-000213,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : HUGHES LABORATORIES,2/14/2017 1416,2/14/2017 1416,2/14/2017 1441,2017-000214,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,2/14/2017 1906,2/14/2017 1906,2/14/2017 1906,2017-000215,CLOSED
SEX OFFENSE,OTHER JURISDICTION,2/15/2017 0104,Unknown,Unknown,2017-000221,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : PINES LODGE,2/15/2017 0147,2/15/2017 0147,2/15/2017 0147,2017-000216,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : PINES LODGE,2/15/2017 0147,2/15/2017 0147,2/15/2017 0147,2017-000216,CLOSED
SEX OFFENSE,MIAMI UNIVERSITY : OXFORD CAMPUS,2/15/2017 0350,2/12/2017 0000,2/12/2017 2359,2017-000217,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS,2/15/2017 0350,2/12/2017 0000,2/12/2017 2359,2017-000217,CLOSED
SEX OFFENSE,OTHER JURISDICTION,2/15/2017 1307,1/1/2016 0000,1/1/2016 0000,2017-000218,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,2/15/2017 1500,2/15/2017 1500,2/15/2017 1550,2017-000219,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MARTIN DINING HALL,2/15/2017 1623,2/14/2017 1800,2/14/2017 1830,2017-000220,UNFOUNDED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : SHIDELER HALL,2/15/2017 1941,2/8/2017 0900,2/8/2017 2359,2017-000222,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,2/16/2017 0005,2/16/2017 0005,2/16/2017 0005,2017-000223,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,2/16/2017 1119,2/6/2017 1000,2/7/2017 0900,2017-000224,CLOSED
TRAFFIC CRASH,CITY OF OXFORD : PATTERSON AVE,2/16/2017 1737,2/15/2017 1555,2/15/2017 1555,2017-000225,CLOSED.  CLEARED BY SUMMONS
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,2/16/2017 1917,2/16/2017 1917,2/16/2017 1917,2017-000226,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,2/16/2017 1943,2/16/2017 1943,2/16/2017 1943,2017-000227,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,2/16/2017 2250,2/16/2017 2250,2/16/2017 2250,2017-000228,CLOSED
PSYCHOLOGICAL EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,2/17/2017 0105,2/17/2017 0130,2/17/2017 0130,2017-000229,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,2/17/2017 0241,2/17/2017 0241,2/17/2017 0241,2017-000230,CLOSED.  REFERRED TO OESCR
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,2/17/2017 0627,2/17/2017 0627,2/17/2017 0627,2017-000231,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : BACHELOR HALL,2/17/2017 1426,2/17/2017 1426,2/17/2017 1426,2017-000233,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : GOGGIN ICE CENTER,2/17/2017 1451,2/17/2017 1455,2/17/2017 1540,2017-000232,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : UPHAM HALL,2/17/2017 1705,2/17/2017 1000,2/17/2017 1200,2017-000234,CLOSED
EXTORTION,MIAMI UNIVERSITY : OXFORD CAMPUS,2/17/2017 2101,2/16/2017 1800,2/17/2017 1700,2017-000235,CLOSED.  CLEARED BY ARREST
MENACING : BY STALKING,MIAMI UNIVERSITY : OXFORD CAMPUS,2/17/2017 2101,2/16/2017 1800,2/17/2017 1700,2017-000235,CLOSED.  CLEARED BY ARREST
TELECOMMUNICATIONS HARASSMENT,MIAMI UNIVERSITY : OXFORD CAMPUS,2/17/2017 2101,2/16/2017 1800,2/17/2017 1700,2017-000235,CLOSED.  CLEARED BY ARREST
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS,2/17/2017 2101,2/16/2017 1800,2/17/2017 1700,2017-000235,CLOSED.  CLEARED BY ARREST
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,2/17/2017 2111,2/17/2017 2124,2/17/2017 2128,2017-000236,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,2/17/2017 2357,2/17/2017 2357,2/17/2017 2357,2017-000237,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,2/17/2017 2357,2/17/2017 2357,2/17/2017 2357,2017-000237,CLOSED.  CLEARED BY SUMMONS
PSYCHOLOGICAL EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,2/18/2017 0023,2/18/2017 0023,2/18/2017 0029,2017-000242,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,2/18/2017 0029,2/18/2017 0029,2/18/2017 0029,2017-000241,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : SWING HALL,2/18/2017 0035,2/18/2017 0035,2/18/2017 0035,2017-000238,CLOSED
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : SWING HALL,2/18/2017 0035,2/18/2017 0035,2/18/2017 0035,2017-000238,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,2/18/2017 0055,2/18/2017 0055,2/18/2017 0055,2017-000239,CLOSED.  CLEARED BY ARREST
OBSTRUCTING OFFICIAL BUSINESS,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,2/18/2017 0055,2/18/2017 0055,2/18/2017 0055,2017-000239,CLOSED.  CLEARED BY ARREST
POSSESSING CRIMINAL TOOLS,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,2/18/2017 0055,2/18/2017 0055,2/18/2017 0055,2017-000239,CLOSED.  CLEARED BY ARREST
RECEIVING STOLEN PROPERTY,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,2/18/2017 0055,2/18/2017 0055,2/18/2017 0055,2017-000239,CLOSED.  CLEARED BY ARREST
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,2/18/2017 0109,2/18/2017 0109,2/18/2017 0109,2017-000240,CLOSED.  CLEARED BY ARREST
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,2/18/2017 0220,2/18/2017 0220,2/18/2017 0220,2017-000243,CLOSED
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,2/18/2017 0220,2/18/2017 0220,2/18/2017 0220,2017-000243,CLOSED
PSYCHOLOGICAL EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,2/18/2017 1352,2/18/2017 1352,2/18/2017 1352,2017-000246,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,2/18/2017 1353,2/18/2017 1353,2/18/2017 1353,2017-000244,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : GOGGIN ICE CENTER,2/18/2017 1531,2/18/2017 1531,2/18/2017 1531,2017-000245,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : GOGGIN ICE CENTER,2/18/2017 1536,2/15/2017 2230,2/15/2017 2300,2017-000247,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : STONEBRIDGE HALL,2/18/2017 1546,2/18/2017 0000,2/18/2017 0100,2017-000251,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,2/18/2017 1647,2/18/2017 1330,2/18/2017 1332,2017-000249,CLOSED
CRIMINAL MISCHIEF,CITY OF OXFORD : POPLAR ST,2/18/2017 1656,2/18/2017 1656,2/18/2017 1656,2017-000248,CLOSED.  CLEARED BY SUMMONS
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,2/18/2017 1739,2/18/2017 1739,2/18/2017 1742,2017-000250,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,2/18/2017 1954,2/18/2017 1954,2/18/2017 1954,2017-000252,CLOSED.  CLEARED BY ARREST
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,2/18/2017 1954,2/18/2017 1954,2/18/2017 1954,2017-000252,CLOSED.  CLEARED BY ARREST
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HILLCREST HALL,2/18/2017 2010,2/18/2017 2010,2/18/2017 2025,2017-000253,CLOSED
MEDICAL : EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,2/18/2017 2127,2/18/2017 2127,2/18/2017 2127,2017-000254,CLOSED
PSYCHOLOGICAL EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,2/18/2017 2127,2/18/2017 2127,2/18/2017 2127,2017-000254,CLOSED
DRUG VIOLATION : DRUG PARAPHERNALIA OFFENSES,MIAMI UNIVERSITY : OXFORD CAMPUS : SAWYER HALL,2/18/2017 2159,2/18/2017 2159,2/18/2017 2237,2017-000255,CLOSED.  CLEARED BY SUMMONS
DISORDERLY CONDUCT,CITY OF OXFORD : CHURCH ST,2/18/2017 2253,2/18/2017 2253,2/18/2017 2253,2017-000256,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,2/19/2017 0010,2/19/2017 0010,2/19/2017 0010,2017-000257,CLOSED
