IncidentType,Location,ReportedTime,IncidentStart,IncidentEnd,CaseNumber,Disposition
MENACING,MIAMI UNIVERSITY : OXFORD CAMPUS : MARTIN DINING HALL,2/16/2021 1747,2/16/2021 1430,2/16/2021 1440,2021-000125,CLOSED
DOMESTIC VIOLENCE,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : BLANCHARD HOUSE,2/17/2021 0124,2/17/2021 0124,2/17/2021 0124,2021-000126,UNFOUNDED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : CHESTNUT FIELDS,2/17/2021 0810,2/17/2021 0810,2/17/2021 0810,2021-000127,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : CHESTNUT FIELDS,2/17/2021 0830,2/17/2021 0830,2/17/2021 0830,2021-000128,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : ETHRIDGE HALL,2/17/2021 2013,2/17/2021 2013,2/17/2021 2013,2021-000129,CLOSED
TELECOMMUNICATIONS HARASSMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : MCFARLAND HALL,2/17/2021 2200,2/12/2021 1200,2/17/2021 2200,2021-000130,CLOSED
UNWANTED COMMUNICATION,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,2/18/2021 0941,2/16/2021 1045,2/17/2021 2000,2021-000131,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : STEAM POWER PLANT,2/18/2021 1552,2/18/2021 1554,2/18/2021 1610,2021-000132,CLOSED
INTIMIDATION,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,2/19/2021 1718,8/1/2020 0000,2/18/2021 0000,2021-000146,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,2/19/2021 1746,2/5/2021 0800,2/19/2021 1730,2021-000133,CLOSED
SEX OFFENSE : SEXUAL IMPOSITION,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,2/19/2021 2112,10/14/2020 0000,10/31/2020 2359,2021-000147,UNFOUNDED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,2/19/2021 2259,2/19/2021 2259,2/19/2021 2259,2021-000134,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,2/19/2021 2353,2/20/2021 0000,2/20/2021 0000,2021-000135,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,2/19/2021 2353,2/20/2021 0000,2/20/2021 0000,2021-000135,CLOSED.  CLEARED BY SUMMONS
OTHER CRIMINAL OFFENSE,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,2/19/2021 2353,2/20/2021 0000,2/20/2021 0000,2021-000135,CLOSED.  CLEARED BY SUMMONS
DISORDERLY CONDUCT : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,2/19/2021 2353,2/20/2021 0000,2/20/2021 0000,2021-000135,CLOSED.  CLEARED BY SUMMONS
DRUG VIOLATION : DRUG PARAPHERNALIA OFFENSES,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,2/20/2021 0017,2/20/2021 0017,2/20/2021 0017,2021-000136,CLOSED. REFERRED TO COMMUNITY STANDARDS
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,2/20/2021 0017,2/20/2021 0017,2/20/2021 0017,2021-000136,CLOSED. REFERRED TO COMMUNITY STANDARDS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,2/20/2021 0039,2/20/2021 0039,2/20/2021 0039,2021-000139,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,2/20/2021 0201,2/20/2021 0201,2/20/2021 0201,2021-000140,CLOSED. REFERRED TO COMMUNITY STANDARDS
TRAFFIC CRASH,MIAMI UNIVERSITY : OXFORD CAMPUS : MAPLE ST,2/20/2021 1128,2/20/2021 1128,2/20/2021 1128,2021-000141,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : ANDERSON HALL,2/20/2021 2205,2/20/2021 2205,2/20/2021 2205,2021-000143,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,2/21/2021 0245,2/21/2021 0245,2/21/2021 0245,2021-000144,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,2/21/2021 1103,2/20/2021 2300,2/21/2021 0230,2021-000145,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,2/23/2021 0219,2/23/2021 0200,2/23/2021 0219,2021-000148,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : PEARSON HALL,2/23/2021 0253,2/23/2021 0253,2/23/2021 0253,2021-000149,CLOSED
UNWANTED COMMUNICATION,MIAMI UNIVERSITY : OXFORD CAMPUS,2/23/2021 1137,2/20/2021 1600,2/20/2021 1600,2021-000153,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : YAGER STADIUM,2/23/2021 1403,2/23/2021 1330,2/23/2021 1330,2021-000150,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,2/23/2021 1452,2/18/2021 1639,2/19/2021 2300,2021-000152,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : LAWS HALL,2/23/2021 1814,2/23/2021 1814,2/23/2021 1814,2021-000154,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,2/23/2021 2003,2/23/2021 2003,2/23/2021 2003,2021-000155,CLOSED
IDENTITY FRAUD,MIAMI UNIVERSITY : OXFORD CAMPUS : ROUDEBUSH HALL,2/24/2021 1433,2/24/2021 0000,2/26/2021 0928,2021-000170,CLOSED
IDENTITY FRAUD,MIAMI UNIVERSITY : OXFORD CAMPUS : UPHAM HALL,2/24/2021 1530,1/4/2021 0000,2/24/2021 1530,2021-000156,CLOSED
IDENTITY FRAUD,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,2/24/2021 1530,2/24/2021 1500,2/24/2021 1530,2021-000157,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,2/24/2021 2145,2/24/2021 2145,2/24/2021 2145,2021-000158,CLOSED
CRIMINAL DAMAGING OR ENDANGERING,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,2/25/2021 0656,2/24/2021 1515,2/25/2021 0615,2021-000159,CLOSED
IDENTITY FRAUD,MIAMI UNIVERSITY : OXFORD CAMPUS : ROUDEBUSH HALL,2/25/2021 0852,2/24/2021 0000,2/25/2021 0900,2021-000168,CLOSED
IDENTITY FRAUD,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,2/25/2021 1049,2/24/2021 1433,2/25/2021 0700,2021-000160,CLOSED
IDENTITY FRAUD,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL : ROTC UNIT,2/25/2021 1125,2/24/2021 0000,2/25/2021 1125,2021-000169,CLOSED
SEX OFFENSE : SEXUAL IMPOSITION,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,2/25/2021 1335,11/1/2020 0000,11/30/2020 2359,2021-000161,CLOSED. REFERRED TO COMMUNITY STANDARDS
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : ROUDEBUSH HALL,2/25/2021 1434,2/16/2021 0800,2/16/2021 0800,2021-000162,CLOSED
IDENTITY FRAUD,MIAMI UNIVERSITY : OXFORD CAMPUS : COLE SERVICE BLDG,2/25/2021 1441,2/24/2021 0000,2/25/2021 1438,2021-000163,CLOSED
BURGLARY : AGGRAVATED,CITY OF OXFORD,2/25/2021 1756,2/19/2021 0000,2/25/2021 1756,2021-000164,CLOSED. REFERRED TO OTHER LE AGENCY
UNLAWFUL RESTRAINT,CITY OF OXFORD,2/25/2021 1756,2/19/2021 0000,2/25/2021 1756,2021-000164,CLOSED. REFERRED TO OTHER LE AGENCY
VOYEURISM,CITY OF OXFORD,2/25/2021 1756,2/19/2021 0000,2/25/2021 1756,2021-000164,CLOSED. REFERRED TO OTHER LE AGENCY
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,2/25/2021 2313,2/25/2021 2313,2/25/2021 2345,2021-000165,CLOSED
FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,2/25/2021 2313,2/25/2021 2313,2/25/2021 2345,2021-000165,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,2/26/2021 0752,2/25/2021 1059,2/25/2021 1100,2021-000166,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : PRESIDENTS HALL,2/26/2021 0938,2/26/2021 0940,2/26/2021 1005,2021-000167,CLOSED
IDENTITY FRAUD,CITY OF OXFORD : SPARTAN DR,2/26/2021 1244,2/24/2021 1446,2/26/2021 1244,2021-000171,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HUGHES LABORATORIES,2/26/2021 1909,2/26/2021 1904,2/26/2021 1904,2021-000172,CLOSED
TELECOMMUNICATIONS FRAUD,MIAMI UNIVERSITY : OXFORD CAMPUS : PRESIDENTS HALL,2/26/2021 2235,1/26/2021 1941,2/26/2021 2239,2021-000173,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,2/27/2021 1032,2/27/2021 0730,2/27/2021 1000,2021-000175,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS,2/27/2021 1355,2/26/2021 1700,2/27/2021 1100,2021-000176,CLOSED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : SPRING ST,2/27/2021 1539,2/27/2021 1539,2/27/2021 1539,2021-000178,CLOSED.  UTT/UTC ISSUED.
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : FORMAL GARDENS,2/27/2021 1701,2/27/2021 1701,2/27/2021 1701,2021-000179,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,2/28/2021 0136,2/28/2021 0136,2/28/2021 0136,2021-000180,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,2/28/2021 0157,2/28/2021 0200,2/28/2021 0211,2021-000181,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,2/28/2021 0347,2/28/2021 0343,2/28/2021 0354,2021-000182,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : STONEBRIDGE HALL,2/28/2021 1733,2/28/2021 1733,2/28/2021 1733,2021-000184,CLOSED
IDENTITY FRAUD,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,3/1/2021 0939,2/11/2021 0000,3/1/2021 1013,2021-000185,CLOSED
IDENTITY FRAUD,MIAMI UNIVERSITY : OXFORD CAMPUS : ROUDEBUSH HALL,3/1/2021 1335,2/24/2021 1433,3/1/2021 1300,2021-000186,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,3/1/2021 2145,3/1/2021 2156,3/1/2021 2226,2021-000187,CLOSED. REFERRED TO COMMUNITY STANDARDS
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,3/1/2021 2145,3/1/2021 2156,3/1/2021 2226,2021-000187,CLOSED. REFERRED TO COMMUNITY STANDARDS
MEDICAL : EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : MCFARLAND HALL,3/1/2021 2228,3/1/2021 2228,3/2/2021 0100,2021-000188,CLOSED
SEX OFFENSE : RAPE,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,3/2/2021 0003,2/28/2021 0500,2/28/2021 0600,2021-000189,OPEN
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : LAWS HALL,3/2/2021 0725,3/2/2021 0725,3/2/2021 0739,2021-000190,CLOSED
SEX OFFENSE : RAPE,MIAMI UNIVERSITY : OXFORD CAMPUS : MAPLESTREET STATION,3/2/2021 1156,2/24/2020 1200,3/1/2021 2359,2021-000191,OPEN
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAYDEN PARK : MCKIE FIELD,3/2/2021 1408,2/24/2021 1730,2/25/2021 0700,2021-000192,CLOSED
SEX OFFENSE,MIAMI UNIVERSITY,3/2/2021 1551,Unknown,Unknown,2021-000193,OPEN
UNWANTED COMMUNICATION,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,3/2/2021 1558,2/13/2021 1200,2/23/2021 1447,2021-000194,CLOSED
SEX OFFENSE : RAPE,CITY OF OXFORD : MCGUFFEY AVE,3/3/2021 1344,2/17/2021 0800,2/18/2021 0800,2021-000195,CLOSED. REFERRED TO OTHER LE AGENCY
DOMESTIC VIOLENCE,UNKNOWN,3/4/2021 1617,4/1/2020 0000,2/25/2021 0000,2021-000198,OPEN
SEX OFFENSE,UNKNOWN,3/4/2021 1617,4/1/2020 0000,2/25/2021 0000,2021-000198,OPEN
STALKING,UNKNOWN,3/4/2021 1617,4/1/2020 0000,2/25/2021 0000,2021-000198,OPEN
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : ANDERSON HALL,3/4/2021 2021,3/4/2021 2021,3/4/2021 2021,2021-000197,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,3/5/2021 1112,3/5/2021 1112,3/5/2021 1112,2021-000199,CLOSED
IDENTITY FRAUD,MIAMI UNIVERSITY : OXFORD CAMPUS : NELLIE CRAIG WALKER HALL (FKA CAMPUS AVENUE BLDG),3/5/2021 1639,3/5/2021 1621,3/8/2021 0820,2021-000210,CLOSED
IDENTITY FRAUD,MIAMI UNIVERSITY : OXFORD CAMPUS : ROUDEBUSH HALL,3/5/2021 1651,3/5/2021 1621,3/8/2021 0800,2021-000209,CLOSED
MEDICAL : ASSIST,CITY OF OXFORD : OAK ST,3/6/2021 0256,3/6/2021 0256,3/6/2021 0305,2021-000235,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : WESTERN DRIVE,3/6/2021 2305,3/6/2021 2305,3/6/2021 2359,2021-000201,CLOSED.  CLEARED BY SUMMONS
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : WESTERN DRIVE,3/6/2021 2305,3/6/2021 2305,3/6/2021 2359,2021-000201,CLOSED.  CLEARED BY SUMMONS
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : CAMPUS AVENUE PARKING GARAGE,3/7/2021 0116,3/7/2021 0116,3/7/2021 0126,2021-000204,CLOSED
MEDICAL : ASSIST,CITY OF OXFORD : HIGH ST,3/7/2021 0208,3/7/2021 0208,3/7/2021 0246,2021-000202,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,CITY OF OXFORD : HIGH ST,3/7/2021 0208,3/7/2021 0208,3/7/2021 0246,2021-000202,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,3/7/2021 0327,3/7/2021 0329,3/7/2021 0349,2021-000206,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,3/7/2021 0756,3/7/2021 0227,3/7/2021 0227,2021-000207,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : ANDERSON HALL,3/8/2021 0234,3/8/2021 0236,3/8/2021 0303,2021-000208,CLOSED
IDENTITY FRAUD,MIAMI UNIVERSITY : OXFORD CAMPUS : LAWS HALL,3/8/2021 0923,3/4/2021 1600,3/8/2021 0950,2021-000211,CLOSED
STALKING,MIAMI UNIVERSITY,3/8/2021 1553,10/30/2020 0000,3/4/2021 0000,2021-000212,UNFOUNDED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,3/8/2021 1924,3/8/2021 1924,3/8/2021 1924,2021-000214,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,3/8/2021 2304,3/8/2021 2304,3/8/2021 2304,2021-000215,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,3/8/2021 2304,3/8/2021 2304,3/8/2021 2304,2021-000215,CLOSED. REFERRED TO COMMUNITY STANDARDS
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,3/8/2021 2304,3/8/2021 2304,3/8/2021 2304,2021-000215,CLOSED. REFERRED TO COMMUNITY STANDARDS
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,3/9/2021 0710,3/8/2021 1400,3/9/2021 0700,2021-000216,CLOSED
SEX OFFENSE : SEXUAL IMPOSITION,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,3/9/2021 0905,2/13/2021 2330,2/14/2021 0100,2021-000217,CLOSED. REFERRED TO COMMUNITY STANDARDS
STALKING,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,3/9/2021 0905,2/13/2021 2330,2/14/2021 0100,2021-000217,CLOSED. REFERRED TO COMMUNITY STANDARDS
IDENTITY FRAUD,MIAMI UNIVERSITY : OXFORD CAMPUS : COLE SERVICE BLDG,3/9/2021 0956,3/5/2021 1621,3/9/2021 0956,2021-000218,CLOSED
IDENTITY FRAUD,MIAMI UNIVERSITY : OXFORD CAMPUS : ROUDEBUSH HALL,3/9/2021 1057,2/24/2021 1433,2/24/2021 1540,2021-000219,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,3/9/2021 1256,3/6/2021 0800,3/6/2021 1400,2021-000220,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,3/9/2021 1444,3/6/2021 1000,3/9/2021 1000,2021-000221,CLOSED
TELECOMMUNICATIONS FRAUD,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,3/9/2021 1539,3/8/2021 2200,3/9/2021 1600,2021-000222,CLOSED
DRUG VIOLATION : DRUG PARAPHERNALIA OFFENSES,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,3/9/2021 2200,3/9/2021 2200,3/9/2021 2200,2021-000223,CLOSED. REFERRED TO COMMUNITY STANDARDS
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,3/9/2021 2200,3/9/2021 2200,3/9/2021 2200,2021-000223,CLOSED. REFERRED TO COMMUNITY STANDARDS
NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,3/9/2021 2312,3/9/2021 2312,3/9/2021 2312,2021-000224,CLOSED
INFORMATION,CITY OF OXFORD : SHADOWY HILLS DR,3/10/2021 0307,3/10/2021 0307,3/10/2021 0325,2021-000225,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,3/10/2021 0555,3/10/2021 0555,3/10/2021 0555,2021-000226,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,3/10/2021 0903,3/10/2021 0903,3/10/2021 0926,2021-000227,CLOSED
NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : HIGH ST (E. 200-899 BLK),3/10/2021 0945,3/6/2021 1300,3/6/2021 1300,2021-000228,CLOSED
STALKING,MIAMI UNIVERSITY,3/10/2021 1353,1/30/2021 0000,Unknown,2021-000231,OPEN
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : STONEBRIDGE HALL,3/10/2021 2052,3/10/2021 2052,3/10/2021 2052,2021-000229,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,3/11/2021 0803,3/11/2021 0803,3/11/2021 0815,2021-000230,CLOSED
NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,3/11/2021 1513,3/10/2021 1940,3/10/2021 2340,2021-000232,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : GOGGIN ICE CENTER,3/11/2021 1825,3/11/2021 1825,3/11/2021 1825,2021-000233,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,3/12/2021 1233,3/11/2021 1600,3/12/2021 1233,2021-000236,CLOSED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : SPRING ST,3/12/2021 2331,3/12/2021 2331,3/12/2021 2350,2021-000237,CLOSED.  UTT/UTC ISSUED.
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,CITY OF OXFORD : SPRING ST,3/13/2021 0029,3/13/2021 0029,3/13/2021 0029,2021-000239,CLOSED.  CLEARED BY SUMMONS
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,3/13/2021 0904,3/13/2021 0700,3/13/2021 0904,2021-000240,CLOSED
TRAFFIC CRASH,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : FISHER HALL,3/13/2021 1250,3/13/2021 1249,3/13/2021 1325,2021-000241,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : WESTERN DINING,3/13/2021 1546,3/13/2021 0330,3/13/2021 0336,2021-000242,CLOSED
INFORMATION,CITY OF OXFORD : TALLAWANDA RD,3/13/2021 2352,3/13/2021 1042,3/13/2021 1044,2021-000243,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,CITY OF OXFORD : SPRING ST,3/14/2021 0322,3/14/2021 0322,3/14/2021 0412,2021-000245,CLOSED.  CLEARED BY SUMMONS
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,3/14/2021 0944,3/14/2021 0400,3/14/2021 0730,2021-000246,CLOSED. REFERRED TO COMMUNITY STANDARDS
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,3/14/2021 0944,3/14/2021 0400,3/14/2021 0730,2021-000246,CLOSED. REFERRED TO COMMUNITY STANDARDS
INFORMATION,MIAMI UNIVERSITY,3/14/2021 1041,3/14/2021 1041,3/14/2021 1041,2021-000247,CLOSED
NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,3/15/2021 0030,3/15/2021 0030,3/15/2021 0030,2021-000248,CLOSED
SEX OFFENSE : RAPE,MIAMI UNIVERSITY,3/15/2021 0947,2/17/2021 0000,2/17/2021 0000,2021-000249,OPEN
IDENTITY FRAUD,MIAMI UNIVERSITY : OXFORD CAMPUS : ADVANCEMENT SERVICES,3/15/2021 1906,3/14/2021 1852,3/16/2021 0812,2021-000251,CLOSED
UNWANTED COMMUNICATION,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,3/15/2021 2215,3/15/2021 2215,3/15/2021 2215,2021-000250,CLOSED. REFERRED TO COMMUNITY STANDARDS
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,3/16/2021 0843,3/16/2021 0843,3/16/2021 0900,2021-000252,CLOSED. REFERRED TO COMMUNITY STANDARDS
INFORMATION,CITY OF OXFORD,3/16/2021 1438,1/1/2021 0000,Unknown,2021-000253,CLOSED. REFERRED TO OTHER LE AGENCY
SEX OFFENSE,CITY OF OXFORD,3/16/2021 1702,10/17/2020 0100,10/17/2020 0400,2021-000254,OPEN
TELECOMMUNICATIONS HARASSMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,3/17/2021 0100,3/12/2021 2100,3/15/2021 1700,2021-000255,CLOSED
ASSAULT,MIAMI UNIVERSITY : OXFORD CAMPUS : SLANTWALK,3/18/2021 0012,3/17/2021 2300,3/17/2021 2345,2021-000256,OPEN
SEX OFFENSE,MIAMI UNIVERSITY : OXFORD CAMPUS : SLANTWALK,3/18/2021 0012,3/17/2021 2300,3/17/2021 2345,2021-000256,OPEN
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,3/19/2021 0426,3/19/2021 0428,3/19/2021 0450,2021-000257,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,3/19/2021 0426,3/19/2021 0428,3/19/2021 0450,2021-000257,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,3/19/2021 0719,3/19/2021 0719,3/19/2021 0730,2021-000259,CLOSED
FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,3/19/2021 0719,3/19/2021 0719,3/19/2021 0730,2021-000259,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,3/19/2021 0817,3/18/2021 2200,3/19/2021 0100,2021-000260,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,3/19/2021 1650,3/19/2021 1650,3/19/2021 1650,2021-000261,CLOSED. REFERRED TO COMMUNITY STANDARDS
OTHER CRIMINAL OFFENSE,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,3/19/2021 1650,3/19/2021 1650,3/19/2021 1650,2021-000261,CLOSED. REFERRED TO COMMUNITY STANDARDS
SEX OFFENSE,CITY OF OXFORD,3/20/2021 0510,1/1/2020 0001,3/20/2021 2359,2021-000262,CLOSED. REFERRED TO OTHER LE AGENCY
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,3/20/2021 1205,3/20/2021 1205,3/20/2021 1205,2021-000263,CLOSED
NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS,3/20/2021 1540,3/19/2021 1737,3/19/2021 1737,2021-000264,CLOSED. REFERRED TO COMMUNITY STANDARDS
NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,3/20/2021 1722,3/20/2021 1722,3/20/2021 1722,2021-000265,CLOSED.  HANDLED BY RESIDENCE LIFE STAFF
SEX OFFENSE : RAPE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,3/20/2021 1850,3/19/2021 2300,3/20/2021 0100,2021-000266,OPEN
