IncidentType,Location,ReportedTime,IncidentStart,IncidentEnd,CaseNumber,Disposition
SEX OFFENSE : FONDLING,MIAMI UNIVERSITY : OXFORD CAMPUS,4/19/2023 1030,4/18/2023 2015,4/18/2023 2015,2023-000510,OPEN
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,4/19/2023 1354,3/8/2023 0800,4/19/2023 1330,2023-000507,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : SHIDELER HALL,4/19/2023 1746,4/19/2023 1746,4/19/2023 1746,2023-000511,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,4/19/2023 2145,4/19/2023 1700,4/19/2023 2145,2023-000512,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HILLCREST HALL,4/20/2023 1133,4/19/2023 2030,4/20/2023 1100,2023-000515,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,4/20/2023 1831,4/20/2023 1831,4/20/2023 2034,2023-000517,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,4/20/2023 2252,4/20/2023 2252,4/20/2023 2252,2023-000518,CLOSED.  CLEARED BY ARREST
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,4/20/2023 2252,4/20/2023 2252,4/20/2023 2252,2023-000518,CLOSED.  CLEARED BY ARREST
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,4/21/2023 0158,4/21/2023 0158,4/21/2023 0158,2023-000519,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL : WEST PARKING LOT,4/21/2023 1527,4/21/2023 1526,4/21/2023 1527,2023-000520,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,4/22/2023 0041,4/22/2023 0041,4/22/2023 0041,2023-000521,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : ECOLOGY RESEARCH CENTER,4/22/2023 1157,4/22/2023 1157,4/22/2023 1157,2023-000522,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,4/22/2023 2107,4/22/2023 2107,4/22/2023 2107,2023-000523,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,4/23/2023 0032,4/23/2023 0032,4/23/2023 0032,2023-000524,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : CENTER DRIVE,4/23/2023 0143,4/23/2023 0143,4/23/2023 0143,2023-000525,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : MINNICH HALL,4/23/2023 0216,4/23/2023 0216,4/23/2023 0245,2023-000526,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : MINNICH HALL,4/23/2023 0216,4/23/2023 0216,4/23/2023 0245,2023-000526,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,4/23/2023 0911,4/23/2023 0730,4/23/2023 1600,2023-000527,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,4/23/2023 0929,11/22/2022 1700,4/23/2023 0900,2023-000528,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,4/23/2023 1640,4/22/2023 0800,4/23/2023 1645,2023-000529,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,4/23/2023 1935,4/23/2023 1935,4/23/2023 1935,2023-000530,CLOSED
DRUG VIOLATION : POSSESSION OF DRUGS,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,4/23/2023 2209,4/24/2023 2209,4/24/2023 2230,2023-000531,CLOSED
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,4/23/2023 2209,4/24/2023 2209,4/24/2023 2230,2023-000531,CLOSED
SUSPICIOUS ACTIVITY,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,4/23/2023 2322,4/22/2023 0300,4/22/2023 0330,2023-000532,CLOSED
SEX OFFENSE,OTHER JURISDICTION,4/24/2023 0758,3/22/2021 0600,4/22/2023 0600,2023-000533,CLOSED. REFERRED TO OTHER LE AGENCY
HAZING,CITY OF OXFORD,4/24/2023 1332,Unknown,Unknown,2023-000536,CLOSED. REFERRED TO OTHER LE AGENCY
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : MACCRACKEN HALL,4/24/2023 1407,4/24/2023 0000,4/24/2023 0000,2023-000534,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : ELM STREET BUILDING,4/24/2023 1524,4/24/2023 1524,4/24/2023 1524,2023-000535,CLOSED
TELECOMMUNICATIONS FRAUD,MIAMI UNIVERSITY : OXFORD CAMPUS,4/24/2023 1737,4/9/2023 0001,4/24/2023 1737,2023-000537,CLOSED
SEX OFFENSE : FONDLING,OTHER JURISDICTION,4/25/2023 1415,10/31/2021 0400,10/31/2021 0700,2023-000538,CLOSED. REFERRED TO OTHER LE AGENCY
SEX OFFENSE : FONDLING,OTHER JURISDICTION,4/25/2023 1416,2/3/2022 1400,3/3/2022 1800,2023-000539,CLOSED. REFERRED TO OTHER LE AGENCY
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,4/25/2023 1754,4/21/2023 1700,4/25/2023 1754,2023-000540,UNFOUNDED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,4/25/2023 1803,4/25/2023 0200,4/25/2023 1803,2023-000541,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,4/25/2023 1803,4/25/2023 0200,4/25/2023 1803,2023-000541,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,4/25/2023 2042,4/25/2023 2042,4/25/2023 2042,2023-000542,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,4/25/2023 2310,4/25/2023 2310,4/25/2023 2310,2023-000543,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,4/26/2023 0801,4/25/2023 2200,4/26/2023 0800,2023-000544,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,4/26/2023 0801,4/25/2023 2200,4/26/2023 0800,2023-000544,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : FISHER HALL,4/27/2023 0202,4/27/2023 0202,4/27/2023 0202,2023-000545,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : WITHROW HALL,4/27/2023 0227,4/27/2023 0227,4/27/2023 0227,2023-000546,CLOSED
ASSAULT,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,4/27/2023 0349,4/27/2023 0349,4/27/2023 0349,2023-000547,CLOSED. REFERRED TO OTHER LE AGENCY
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,4/27/2023 0349,4/27/2023 0349,4/27/2023 0349,2023-000547,CLOSED. REFERRED TO OTHER LE AGENCY
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,4/27/2023 0349,4/27/2023 0349,4/27/2023 0349,2023-000547,CLOSED. REFERRED TO OTHER LE AGENCY
DISORDERLY CONDUCT : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,4/27/2023 0349,4/27/2023 0349,4/27/2023 0349,2023-000547,CLOSED. REFERRED TO OTHER LE AGENCY
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MARCUM HALL,4/27/2023 0541,4/27/2023 0541,4/27/2023 0541,2023-000548,CLOSED
HAZING,MIAMI UNIVERSITY,4/27/2023 0811,1/27/2023 0800,4/26/2023 0800,2023-000549,CLOSED. REFERRED TO OTHER LE AGENCY
INTIMIDATION,MIAMI UNIVERSITY,4/27/2023 0811,1/27/2023 0800,4/26/2023 0800,2023-000549,CLOSED. REFERRED TO OTHER LE AGENCY
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,4/27/2023 2057,4/27/2023 2057,4/27/2023 2057,2023-000550,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,4/27/2023 2215,4/27/2023 1700,4/27/2023 2200,2023-000551,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,4/27/2023 2215,4/27/2023 1700,4/27/2023 2200,2023-000551,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,4/28/2023 0304,4/28/2023 0304,4/28/2023 0345,2023-000552,CLOSED
DISORDERLY CONDUCT : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,4/28/2023 0304,4/28/2023 0304,4/28/2023 0345,2023-000552,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,4/28/2023 0309,4/28/2023 0309,4/28/2023 0309,2023-000553,CLOSED
BURGLARY,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,4/28/2023 0752,4/28/2023 0000,4/28/2023 0600,2023-000554,OPEN
HAZING,OTHER JURISDICTION,4/28/2023 1248,9/1/2020 0000,6/1/2022 2359,2023-000588,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : COLLINS HALL,4/28/2023 1620,4/28/2023 1620,4/28/2023 1620,2023-000555,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,4/28/2023 1639,4/28/2023 1638,4/28/2023 1639,2023-000556,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : WITHROW HALL,4/28/2023 2027,4/28/2023 0100,4/28/2023 0100,2023-000557,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : COLLINS HALL,4/28/2023 2248,4/28/2023 2248,4/28/2023 2310,2023-000558,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : ALUMNI HALL,4/29/2023 0106,4/29/2023 0106,4/29/2023 0106,2023-000559,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : ALUMNI HALL,4/29/2023 0106,4/29/2023 0106,4/29/2023 0106,2023-000559,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,4/29/2023 0138,4/29/2023 0138,4/29/2023 0138,2023-000560,CLOSED
ASSAULT : AGGRAVATED,MIAMI UNIVERSITY : OXFORD CAMPUS : HARRISON HALL,4/29/2023 0235,4/29/2023 0235,4/29/2023 0235,2023-000561,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : HARRISON HALL,4/29/2023 0235,4/29/2023 0235,4/29/2023 0235,2023-000561,CLOSED
TRAFFIC CRASH,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS,4/29/2023 0846,4/29/2023 0500,4/29/2023 0500,2023-000562,CLOSED.  CLEARED BY CITATION
TRAFFIC LAW VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS,4/29/2023 0846,4/29/2023 0500,4/29/2023 0500,2023-000562,CLOSED.  CLEARED BY CITATION
CRIMINAL DAMAGING OR ENDANGERING,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : LOGAN LODGE,4/29/2023 1336,4/29/2023 0000,4/29/2023 1324,2023-000563,CLOSED. REFERRED TO COMMUNITY STANDARDS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : GOGGIN ICE CENTER,4/29/2023 1651,4/29/2023 1651,4/29/2023 1651,2023-000564,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,CITY OF OXFORD : CAMPUS AVE,4/29/2023 1811,4/29/2023 1811,4/29/2023 1811,2023-000565,CLOSED
MEDICAL : ASSIST,CITY OF OXFORD : CAMPUS AVE,4/29/2023 1811,4/29/2023 1811,4/29/2023 1811,2023-000565,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,CITY OF OXFORD : CAMPUS AVE,4/29/2023 1811,4/29/2023 1811,4/29/2023 1811,2023-000565,CLOSED
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,4/29/2023 1859,4/29/2023 1859,4/29/2023 1859,2023-000567,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,4/29/2023 1915,4/29/2023 1915,4/29/2023 1915,2023-000566,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,4/29/2023 1915,4/29/2023 1915,4/29/2023 1915,2023-000566,CLOSED
SEX OFFENSE : FONDLING,MIAMI UNIVERSITY : OXFORD CAMPUS : YOUNG HALL (FKA BEECHWOODS HALL),4/29/2023 2140,4/17/2023 1945,4/17/2023 2130,2023-000568,CLOSED.  HANDLED BY RESIDENCE LIFE STAFF
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,4/29/2023 2255,4/29/2023 2255,4/29/2023 2255,2023-000569,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,4/29/2023 2255,4/29/2023 2255,4/29/2023 2255,2023-000569,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,4/30/2023 0141,4/30/2023 0141,4/30/2023 0141,2023-000570,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,4/30/2023 0438,4/30/2023 0420,4/30/2023 0420,2023-000571,CLOSED.  HANDLED BY RESIDENCE LIFE STAFF
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,4/30/2023 0953,4/30/2023 0000,4/30/2023 0953,2023-000572,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,4/30/2023 0953,4/30/2023 0000,4/30/2023 0953,2023-000572,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,4/30/2023 1410,4/10/2023 0800,4/30/2023 1450,2023-000573,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : MCFARLAND HALL,4/30/2023 1826,4/29/2023 1330,4/30/2023 1826,2023-000574,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MCFARLAND HALL,4/30/2023 1826,4/29/2023 1330,4/30/2023 1826,2023-000574,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS,5/1/2023 0930,4/19/2023 0001,4/19/2023 2359,2023-000577,CLOSED. REFERRED TO COMMUNITY STANDARDS
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,5/1/2023 1127,4/28/2023 1600,5/1/2023 1100,2023-000578,CLOSED
SEX OFFENSE,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,5/1/2023 1343,4/16/2023 0500,4/16/2023 0500,2023-000580,OPEN
TELECOMMUNICATIONS FRAUD,OTHER JURISDICTION,5/1/2023 1444,4/28/2023 0800,5/1/2023 1200,2023-000581,CLOSED
HAZING,UNKNOWN,5/1/2023 1449,Unknown,Unknown,2023-000583,CLOSED. REFERRED TO COMMUNITY STANDARDS
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : WITHROW ST (E. 500-999 BLK),5/1/2023 1643,5/1/2023 1635,5/1/2023 1656,2023-000584,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : WITHROW ST (E. 500-999 BLK),5/1/2023 1656,5/1/2023 1656,5/1/2023 1656,2023-000585,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : ANDERSON HALL,5/1/2023 2200,5/1/2023 2200,5/1/2023 2200,2023-000586,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : FISHER HALL,5/2/2023 1010,5/1/2023 2000,5/2/2023 1010,2023-000587,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,5/2/2023 1925,5/2/2023 1925,5/2/2023 1925,2023-000589,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,5/3/2023 0057,5/3/2023 0057,5/3/2023 0057,2023-000590,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,5/3/2023 0819,5/3/2023 0819,5/3/2023 0820,2023-000591,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,5/3/2023 0819,5/3/2023 0819,5/3/2023 0820,2023-000591,CLOSED
ASSAULT,MIAMI UNIVERSITY : OXFORD CAMPUS : NON CAMPUS PROPERTY : FRATERNITIES,5/3/2023 0946,4/21/2023 2330,4/21/2023 0000,2023-000593,CLOSED. REFERRED TO OTHER LE AGENCY
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : NON CAMPUS PROPERTY : FRATERNITIES,5/3/2023 0946,4/21/2023 2330,4/21/2023 0000,2023-000593,CLOSED. REFERRED TO OTHER LE AGENCY
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,5/3/2023 0953,5/3/2023 0953,5/3/2023 0953,2023-000592,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : NATURAL AREAS / HIKING TRAILS : HARKERS RUN CREEK / STREAM,5/3/2023 1507,5/3/2023 1507,5/3/2023 1508,2023-000594,CLOSED
STALKING,MIAMI UNIVERSITY : OXFORD CAMPUS,5/3/2023 1608,1/23/2023 0001,5/3/2023 1608,2023-000595,OPEN
CRIMINAL TRESPASS,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,5/4/2023 0653,5/4/2023 0653,5/4/2023 0653,2023-000596,CLOSED
SUSPICIOUS ACTIVITY,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,5/4/2023 0653,5/4/2023 0653,5/4/2023 0653,2023-000596,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : NELLIE CRAIG WALKER HALL (FKA CAMPUS AVENUE BLDG),5/4/2023 0815,5/3/2023 1817,5/4/2023 0800,2023-000597,CLOSED
TELECOMMUNICATIONS HARASSMENT,CITY OF OXFORD,5/4/2023 0844,5/3/2023 1100,5/3/2023 1200,2023-000598,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS,5/4/2023 1552,4/28/2023 1300,4/29/2023 1300,2023-000599,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : COOK FIELD,5/4/2023 1838,4/30/2023 1900,4/30/2023 1900,2023-000600,CLOSED
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,5/5/2023 0211,5/5/2023 0211,5/5/2023 0211,2023-000601,CLOSED.  CLEARED BY SUMMONS
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,5/5/2023 0211,5/5/2023 0211,5/5/2023 0211,2023-000601,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,5/5/2023 0211,5/5/2023 0211,5/5/2023 0211,2023-000601,CLOSED.  CLEARED BY SUMMONS
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MARCUM HALL,5/5/2023 1534,5/5/2023 1534,5/5/2023 1534,2023-000602,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,5/6/2023 0131,5/6/2023 0131,5/6/2023 0131,2023-000603,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,5/6/2023 0245,5/6/2023 0245,5/6/2023 0245,2023-000604,CLOSED.  CLEARED BY SUMMONS
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,5/6/2023 0450,5/6/2023 0450,5/6/2023 0450,2023-000605,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : YAGER STADIUM,5/6/2023 1011,5/6/2023 1015,5/6/2023 1030,2023-000606,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : MINNICH HALL,5/6/2023 1051,5/5/2023 1700,5/6/2023 1100,2023-000607,CLOSED
EXTORTION,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,5/6/2023 1824,5/6/2023 1800,5/6/2023 1824,2023-000609,CLOSED
TELECOMMUNICATIONS FRAUD,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,5/6/2023 1824,5/6/2023 1800,5/6/2023 1824,2023-000609,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MAPLESTREET STATION,5/6/2023 2112,5/6/2023 2112,5/6/2023 2112,2023-000610,CLOSED
PROPERTY,MIAMI UNIVERSITY : OXFORD CAMPUS : MAPLESTREET STATION,5/6/2023 2112,5/6/2023 2112,5/6/2023 2112,2023-000610,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,5/7/2023 0131,5/7/2023 0131,5/7/2023 0131,2023-000611,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,5/7/2023 0324,5/7/2023 0324,5/7/2023 0324,2023-000612,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,5/7/2023 0324,5/7/2023 0324,5/7/2023 0324,2023-000612,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,5/7/2023 1350,5/7/2023 0000,5/7/2023 1350,2023-000613,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,5/7/2023 1438,5/7/2023 1438,5/7/2023 1438,2023-000614,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,5/7/2023 2316,5/7/2023 2316,5/7/2023 2316,2023-000615,CLOSED
WARRANT SERVICE,OTHER JURISDICTION,5/8/2023 1118,5/8/2023 1118,5/8/2023 1228,2023-000616,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,5/8/2023 1703,5/8/2023 1703,5/8/2023 1703,2023-000617,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,5/9/2023 0226,5/9/2023 0226,5/9/2023 0445,2023-000618,CLOSED
SUSPICIOUS ACTIVITY,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,5/9/2023 0226,5/9/2023 0226,5/9/2023 0445,2023-000618,CLOSED
WARRANT SERVICE,OTHER JURISDICTION,5/9/2023 1554,5/9/2023 1554,5/9/2023 1555,2023-000619,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,5/9/2023 2157,5/9/2023 2158,5/9/2023 2158,2023-000620,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,5/9/2023 2157,5/9/2023 2158,5/9/2023 2158,2023-000620,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : BISHOP HALL,5/9/2023 2248,5/9/2023 2248,5/9/2023 2248,2023-000621,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : GEOTHERMAL ENERGY PLANT,5/10/2023 0856,5/10/2023 0856,5/10/2023 0856,2023-000622,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,5/10/2023 0955,5/10/2023 0001,5/10/2023 0800,2023-000623,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,5/10/2023 1058,5/6/2023 2300,5/7/2023 0000,2023-000624,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,5/10/2023 1443,5/10/2023 1345,5/10/2023 1415,2023-000625,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : COLLINS HALL,5/10/2023 1928,5/10/2023 1630,5/10/2023 1928,2023-000626,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : SPRING ST (E. 200-799 BLK),5/12/2023 0046,5/12/2023 0046,5/12/2023 0046,2023-000628,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : YAGER STADIUM,5/12/2023 0756,5/12/2023 0800,5/12/2023 0830,2023-000629,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,5/12/2023 1024,5/12/2023 1015,5/12/2023 1045,2023-000630,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : BOYD HALL,5/12/2023 1111,5/12/2023 1111,5/12/2023 1111,2023-000631,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : GOGGIN ICE CENTER,5/12/2023 1319,5/12/2023 1320,5/12/2023 1345,2023-000632,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : MCFARLAND HALL,5/12/2023 1519,5/12/2023 1519,5/12/2023 1519,2023-000633,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,5/12/2023 1641,5/12/2023 1641,5/12/2023 1641,2023-000634,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS,5/12/2023 1722,4/21/2023 1539,5/12/2023 1722,2023-000635,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : YAGER STADIUM,5/13/2023 0746,5/13/2023 0730,5/13/2023 1400,2023-000636,CLOSED
